stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,return_day0_to_day3,market_excess_return_day0_to_day3,sector_excess_return_day0_to_day3,positive_days_count_3d,market_outperform_days_count_3d,momentum_rank_change_day0_to_day3,day3_momentum_rank,rs_change_day0_to_day3,day3_rs_market_pct,rs_positive_days_3d,institution_buy_days_day1_to_day3,institution_flow_day1_to_day3,institution_flow_acceleration_day3,volume_confirmation_day1_to_day3,volume_without_price_progress_day1_to_day3,trend_efficiency_day0_to_day3,max_drawdown_day0_to_day3,day3_top120_status,day3_source_count,day3_source_combination,breakout_hold_day3,reacceleration_by_day3,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d3_relative_pass,d3_rs_health_pass,d3_rank_health_pass,D3_A_PASS,d3_flow_pass,D3_B_PASS,d3_controlled_pass,D3_C_PASS,day3_promotion_state,bundle_thresholds
6909,創控,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-8.112582781456956,-5.84581823654735,-0.6513424713794347,1,0,,,-6.959363083282383,72.83861671469741,2,1,-24545200.0,-76412846.0,0,2,0.8305084745762712,-8.94039735099338,False,0,,False,False,-12.74834437086092,LOSER,60.4,2026-07-08,55.5,-14.5945945945946,PROMOTION_LOSER,2026-07-14,-8.112582781456956,-8.112582781456956,-5.045045045045038,10.81081081081081,-18.37837837837838,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4169,泰宗,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,8.290155440414516,10.556919985324122,8.422605771540344,2,2,43.0,42.0,3.611246262543091,97.40634005763688,3,2,-1264031.0,-10793471.0,1,1,0.8,-1.0362694300518172,True,2,AB,True,True,44.55958549222798,WINNER,193.0,2026-07-08,209.0,16.267942583732054,PROMOTION_WINNER,2026-07-14,8.290155440414516,8.290155440414516,33.49282296650718,37.799043062200965,-4.784688995215314,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,True,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2539,櫻花建,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,0.5115089514066362,2.7782734963162414,1.327959978531823,1,2,,,-3.4373167658470294,82.06051873198847,1,3,16148113.999999998,26399126.049999997,0,0,0.09090909090908915,-2.5575447570332477,False,0,,False,False,0.127877237851659,NEUTRAL,39.1,2026-07-08,39.3,3.180661577608146,PROMOTION_NEUTRAL,2026-07-14,0.5115089514066362,0.5115089514066362,-0.3816793893129722,4.834605597964381,-2.035623409669207,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,False,True,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1315,達新,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-0.32102728731941976,1.9457372575901855,1.5941827348619597,1,1,-58.0,154.0,2.5135047469341387,58.14121037463977,2,2,-310200.0,-561200.0,1,0,0.4999999999999911,-0.48154093097912964,False,1,A,False,False,2.4077046548956593,NEUTRAL,62.3,2026-07-08,62.1,2.7375201288244666,PROMOTION_NEUTRAL,2026-07-14,-0.32102728731941976,-0.32102728731941976,2.7375201288244666,5.152979066022545,-0.48309178743961567,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,False,False,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1475,業旺,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,0.7407407407407307,3.007505285650336,0.7407407407407307,1,2,,,9.472659904936563,85.44668587896254,2,2,-27600.0,-545300.0,0,0,0.49999999999999556,-0.3663003663003761,False,0,,False,False,0.7407407407407307,NEUTRAL,27.0,2026-07-08,27.2,-1.2867647058823484,PROMOTION_NEUTRAL,2026-07-14,0.7407407407407307,0.7407407407407307,0.0,3.308823529411775,-2.573529411764708,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1449,佳和,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-3.3444816053511683,-1.0777170604415631,-3.3444816053511683,1,1,,,-3.159632554445224,89.62536023054756,0,1,-2729057.5,12512192.15,0,0,0.3571428571428575,-6.35451505016722,False,0,,False,False,-6.688963210702337,LOSER,14.95,2026-07-08,14.45,-6.57439446366782,PROMOTION_LOSER,2026-07-14,-3.3444816053511683,-3.3444816053511683,-3.460207612456745,7.26643598615917,-9.688581314878885,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
7799,禾榮科,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,0.8474576271186418,3.114222172028247,0.9799079582444692,1,2,88.0,14.0,2.169388408581497,96.61383285302594,1,2,8422371.5,-5846459.5,0,0,0.04895104895104895,-8.232445520581111,True,1,A,False,True,7.021791767554486,NEUTRAL,413.0,2026-07-08,416.5,-4.9219687875150075,PROMOTION_NEUTRAL,2026-07-14,0.8474576271186418,0.8474576271186418,6.1224489795918435,13.565426170468186,-8.763505402160865,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4119,旭富,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,0.0,2.266764544909605,-0.3053435114503955,1,2,,,11.421751479388362,84.72622478386167,2,1,-2579975.8,-3943685.9000000004,0,0,0.0,-0.8958566629339249,False,0,,True,False,1.1299435028248483,NEUTRAL,44.25,2026-07-08,44.25,0.7909604519773961,PROMOTION_NEUTRAL,2026-07-14,0.0,0.0,1.1299435028248483,5.084745762711873,-1.6949152542372836,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,False,True,True,False,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4164,承業醫,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-4.58265139116204,-2.3158868462524347,-4.450201060036212,0,1,-13.0,117.0,-5.7327078940911775,72.76657060518733,1,2,7577264.449999999,2170328.0999999978,0,1,1.0,-4.58265139116204,True,1,A,False,False,-5.237315875613757,NEUTRAL,30.55,2026-07-08,29.15,-6.17495711835333,PROMOTION_LOSER,2026-07-14,-4.58265139116204,-4.58265139116204,-0.6861063464837058,5.660377358490565,-7.032590051457966,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2910,統領,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,1.3215859030837107,3.588350447993316,2.558594775073569,2,1,,,14.602800337670644,80.2593659942363,2,2,275800.0,83548.0,0,0,0.006564551422319491,-100.0,False,0,,False,False,-3.3039647577092546,NEUTRAL,22.7,2026-07-08,23.0,6.739130434782603,PROMOTION_NEUTRAL,2026-07-14,1.3215859030837107,1.3215859030837107,-4.565217391304355,6.739130434782603,-5.434782608695654,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6505,台塑化,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,0.18115942028984477,2.44792396519945,1.8151463483944252,2,2,59.0,50.0,-1.2737502651047237,82.70893371757926,2,3,367759195.20000005,276271211.5,1,0,0.020408163265304997,-4.2933810375670785,True,1,A,False,False,7.608695652173902,NEUTRAL,55.2,2026-07-08,55.3,19.710669077757693,PROMOTION_WINNER,2026-07-14,0.18115942028984477,0.18115942028984477,7.414104882459305,21.518987341772156,-3.616636528028938,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,False,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
9944,新麗,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-1.6806722689075682,0.5860922760020371,-1.6806722689075682,1,1,,,1.9215414748556015,68.37175792507205,2,2,109100.0,-336671.6,0,0,0.7499999999999978,-1.9607843137254943,False,0,,False,False,0.0,NEUTRAL,17.85,2026-07-08,17.55,1.4245014245014342,PROMOTION_NEUTRAL,2026-07-14,-1.6806722689075682,-1.6806722689075682,1.7094017094017033,3.1339031339031376,-0.8547008547008628,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1234,黑松,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-4.694167852062581,-2.4274033071529755,-4.411469749775354,0,1,,,-18.235670829330772,37.319884726224785,1,1,1083871.9500000007,-9093975.75,0,3,1.0,-4.694167852062581,False,0,,False,False,-5.832147937411092,NEUTRAL,35.15,2026-07-08,33.5,-0.14925373134327957,PROMOTION_NEUTRAL,2026-07-14,-4.694167852062581,-4.694167852062581,-1.1940298507462699,0.0,-1.4925373134328401,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
Plastics,塑膠類指數,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,-2.9370531333239858,-0.6702885884143805,,2,2,-12.0,127.0,-0.7178620291012123,97.47838616714698,1,0,0.0,0.0,1,0,0.3215656178050657,-5.962190984003868,False,1,B,False,False,13.321884200196266,WINNER,285.32,2026-07-08,276.94,29.789846176067016,PROMOTION_WINNER,2026-07-14,-2.9370531333239858,-2.9370531333239858,16.750920777063616,29.789846176067016,-0.15887917960568654,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2352,佳世達,2026-06-24,2026-06-29,DAY3,A,RANGE_NORMAL,1.3071895424836555,3.5739540873932607,1.4396398736094829,1,1,88.0,29.0,3.34530982945968,81.70028818443804,2,2,259619545.2,262116737.54999998,1,0,0.13333333333333286,-4.2483660130719025,True,1,A,False,True,12.418300653594772,WINNER,30.6,2026-07-08,31.0,-1.2903225806451535,PROMOTION_NEUTRAL,2026-07-14,1.3071895424836555,1.3071895424836555,10.967741935483865,17.09677419354838,-4.8387096774193505,3,2026-06-29,2026-06-29,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4306,炎洲,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,0.0,0.27964387185370754,0.4854368932038944,0,1,-142.0,181.0,0.22470906253830947,88.32853025936599,1,1,-2655077.3999999994,-19844726.349999998,0,0,0.0,0.0,False,1,A,False,False,-2.515723270440251,NEUTRAL,15.9,2026-07-09,15.9,-6.2893081761006275,PROMOTION_LOSER,2026-07-15,0.0,0.0,-2.515723270440251,5.974842767295607,-9.433962264150942,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1709,和益,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,2.5700934579439227,2.8497373297976303,3.055530351147817,2,3,15.0,26.0,4.982661145382508,89.04899135446686,2,3,18113717.15,5534947.699999999,1,0,0.44000000000000183,-1.635514018691575,True,1,A,True,True,14.018691588785035,WINNER,21.4,2026-07-09,21.95,24.60136674259683,PROMOTION_WINNER,2026-07-15,2.5700934579439227,2.5700934579439227,11.161731207289293,28.92938496583144,0.6833712984054774,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
