unit,feature,outcome,n,median,p25,p75,mean,effect_size_winner_vs_neutral,observed_winner_direction,dates_with_winner_neutral_comparison,direction_consistency_by_date,single_date_risk,discovery_p25,discovery_p75,winner_top_quartile_rate,winner_bottom_quartile_rate,neutral_top_quartile_rate,loser_top_quartile_rate
DAY1,d1_relative_pass,LOSER,19,0.0,0.0,0.5,0.2631578947368421,0.6583534600125573,HIGHER,6,0.5,False,0.0,1.0,0.7333333333333333,0.26666666666666666,0.41044776119402987,0.2631578947368421
DAY1,d1_rs_health_pass,WINNER,15,1.0,1.0,1.0,0.8,0.4895204308582787,HIGHER,6,0.5,False,0.0,1.0,0.8,0.2,0.5597014925373134,0.15789473684210525
DAY1,d1_rs_health_pass,NEUTRAL,134,1.0,0.0,1.0,0.5597014925373134,0.4895204308582787,HIGHER,6,0.5,False,0.0,1.0,0.8,0.2,0.5597014925373134,0.15789473684210525
DAY1,d1_rs_health_pass,LOSER,19,0.0,0.0,0.0,0.15789473684210525,0.4895204308582787,HIGHER,6,0.5,False,0.0,1.0,0.8,0.2,0.5597014925373134,0.15789473684210525
DAY1,d1_rank_health_pass,WINNER,15,1.0,0.0,1.0,0.6,0.11032572994682326,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.6,0.4,0.5447761194029851,0.42105263157894735
DAY1,d1_rank_health_pass,NEUTRAL,134,1.0,0.0,1.0,0.5447761194029851,0.11032572994682326,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.6,0.4,0.5447761194029851,0.42105263157894735
DAY1,d1_rank_health_pass,LOSER,19,0.0,0.0,1.0,0.42105263157894735,0.11032572994682326,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.6,0.4,0.5447761194029851,0.42105263157894735
DAY1,d1_flow_pass,WINNER,15,1.0,0.0,1.0,0.6,0.12509528402534184,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.6,0.4,0.5373134328358209,0.05263157894736842
DAY1,d1_flow_pass,NEUTRAL,134,1.0,0.0,1.0,0.5373134328358209,0.12509528402534184,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.6,0.4,0.5373134328358209,0.05263157894736842
DAY1,d1_flow_pass,LOSER,19,0.0,0.0,0.0,0.05263157894736842,0.12509528402534184,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.6,0.4,0.5373134328358209,0.05263157894736842
DAY1,d1_controlled_pass,WINNER,15,0.0,0.0,1.0,0.4666666666666667,0.022819020073364487,HIGHER,6,0.5,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.4552238805970149,0.10526315789473684
DAY1,d1_controlled_pass,NEUTRAL,134,0.0,0.0,1.0,0.4552238805970149,0.022819020073364487,HIGHER,6,0.5,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.4552238805970149,0.10526315789473684
DAY1,d1_controlled_pass,LOSER,19,0.0,0.0,0.0,0.10526315789473684,0.022819020073364487,HIGHER,6,0.5,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.4552238805970149,0.10526315789473684
