stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,day1_return_from_day0_close,day1_market_excess_return,day1_sector_excess_return,day1_close_location,day1_upper_shadow,day1_volume_ratio,day1_momentum_rank,day1_momentum_rank_change,day1_rs_market_pct,day1_rs_change,day1_institution_flow,day1_price_flow_alignment,day1_top120_status,day1_source_count,day1_source_change,day1_source_combination,day1_breakout_hold,day1_gap_hold,day1_failed_follow_through,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d1_relative_pass,d1_rs_health_pass,d1_rank_health_pass,D1_A_PASS,d1_flow_pass,D1_B_PASS,d1_controlled_pass,D1_C_PASS,day1_promotion_state,bundle_thresholds
00403A,主動統一升級50,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,2.6046511627906943,1.3233882138740327,,1.0,0.0,1.2698034865866392,180.0,-72.0,72.72069464544138,2.7496382054992665,6026205259.15,1,False,1,0,A,True,True,False,3.6279069767442,NEUTRAL,10.75,2026-07-02,11.03,0.9972801450589319,PROMOTION_NEUTRAL,2026-07-03,2.6046511627906943,2.6046511627906943,0.9972801450589319,3.80779691749773,-4.805077062556662,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,False,True,True,False,True,True,True,True,True,PROMOTE_DAY1_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6472,保瑞,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,2.4242424242424176,1.142979475325756,2.4242424242424176,0.76,0.24,0.780149055276611,120.0,-9.0,72.50361794500724,12.301013024602028,200001360.0,1,True,1,0,A,True,True,False,4.7272727272727355,NEUTRAL,412.5,2026-07-02,422.5,4.023668639053257,PROMOTION_NEUTRAL,2026-07-03,2.4242424242424176,2.4242424242424176,2.2485207100591653,9.34911242603551,-3.076923076923077,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1531,高林股,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,-0.3861003861003742,-1.6673633350170358,-0.9355509355509217,0.6666666666666706,0.0,0.3323925726797028,337.0,-225.0,43.63241678726483,-7.308248914616499,109650.0,0,False,1,0,A,False,False,False,-0.3861003861003742,NEUTRAL,12.95,2026-07-02,12.9,1.5503875968992276,PROMOTION_NEUTRAL,2026-07-03,-0.3861003861003742,-0.3861003861003742,0.0,1.9379844961240345,-1.5503875968992276,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
3535,晶彩科,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,-0.371747211895912,-1.6530101608125736,-2.223599063747772,0.3,0.0,0.32837334209280034,229.0,-116.0,64.83357452966715,-3.111432706222871,2941300.0,0,False,1,0,A,False,False,True,-14.12639405204461,LOSER,134.5,2026-07-02,134.0,-13.059701492537313,PROMOTION_LOSER,2026-07-03,-0.371747211895912,-0.371747211895912,-13.805970149253731,0.0,-16.791044776119403,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2402,毅嘉,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,-1.2693935119887256,-2.5506564609053872,-3.1212453638405857,0.4117647058823539,0.05882352941176126,0.7413829544656682,232.0,-116.0,76.8451519536903,-0.4341534008683112,-69727210.0,0,False,2,0,AC,False,False,True,-4.090267983074758,NEUTRAL,70.9,2026-07-02,70.0,-3.57142857142857,PROMOTION_NEUTRAL,2026-07-03,-1.2693935119887256,-1.2693935119887256,-2.857142857142858,3.285714285714292,-9.42857142857143,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1465,偉全,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,0.40160642570281624,-0.8796565232138454,0.40160642570281624,0.6666666666666627,0.33333333333333726,0.4880112340340967,215.0,-98.0,48.769898697539794,4.992764109985522,37500.0,1,False,1,0,A,False,False,False,1.2048192771084263,NEUTRAL,12.45,2026-07-02,12.5,3.600000000000003,PROMOTION_NEUTRAL,2026-07-03,0.40160642570281624,0.40160642570281624,0.8000000000000007,4.400000000000004,-1.200000000000001,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
8039,台虹,2026-06-17,2026-06-18,DAY1,A,RANGE_NORMAL,-0.3424657534246589,-1.6237287023413205,-2.194317605276519,0.36363636363636365,0.36363636363636365,0.3386924818992205,292.0,-173.0,54.70332850940666,-23.950795947901582,-181419294.0,0,False,1,-1,A,False,False,True,1.3698630136986356,NEUTRAL,146.0,2026-07-02,145.5,3.7800687285223455,PROMOTION_NEUTRAL,2026-07-03,-0.3424657534246589,-0.3424657534246589,1.7182130584192379,8.247422680412363,-6.872852233676974,1,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
0051,元大中型100,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,2.5727826675693954,-0.17402569653965916,,0.8333333333333314,0.16666666666666863,0.7650100161704901,94.0,-18.0,74.94584837545126,-0.7415611759235503,2883045.0,1,True,1,0,A,True,True,False,1.1171293161814422,NEUTRAL,147.7,2026-07-03,151.5,-1.320132013201325,PROMOTION_NEUTRAL,2026-07-06,2.5727826675693954,2.5727826675693954,-1.419141914191424,0.36303630363037076,-6.2376237623762325,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00946,群益科技高息成長,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,2.922077922077926,0.17526955796887123,,0.8148148148148119,0.18518518518518812,1.3395843995020784,66.0,19.0,86.28158844765343,3.2859299816621217,26268379.35000001,1,True,1,0,A,True,True,False,1.9480519480519431,NEUTRAL,15.4,2026-07-03,15.85,-0.8832807570977819,PROMOTION_NEUTRAL,2026-07-06,2.922077922077926,2.922077922077926,-0.9463722397476393,1.5772870662460692,-6.561514195583595,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00733,富邦臺灣中小,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,2.6837060702875393,-0.06310229382151533,,0.7692307692307625,0.2307692307692375,0.6878311549178625,104.0,-13.0,74.87364620938628,0.19926126003751676,39293560.5,1,True,1,0,A,True,True,False,0.575079872204487,NEUTRAL,78.25,2026-07-03,80.35,-3.609209707529548,PROMOTION_NEUTRAL,2026-07-06,2.6837060702875393,2.6837060702875393,-2.0535158680771493,0.12445550715620701,-9.396390790292465,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
009803,玉山市值動能50,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,3.413746017296315,0.6669376531872606,,0.9629629629629571,0.037037037037042884,0.7265097693801721,56.0,40.0,74.58483754512635,3.311320902579311,21198305.28,1,True,1,0,A,True,True,False,-0.0910332271279013,NEUTRAL,21.97,2026-07-03,22.72,-3.653169014084501,PROMOTION_NEUTRAL,2026-07-06,3.413746017296315,3.413746017296315,-3.3890845070422504,1.0123239436619746,-7.92253521126759,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
009808,華南永昌優選50,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,3.1875000000000098,0.44069163589095517,,1.0,0.0,0.3617818390358895,77.0,21.0,84.4043321299639,2.6387749664327913,5904009.02,1,True,1,0,A,True,True,False,0.0,NEUTRAL,32.0,2026-07-03,33.02,-2.9073288915808626,PROMOTION_NEUTRAL,2026-07-06,3.1875000000000098,3.1875000000000098,-3.0890369473046686,1.7565112053300913,-7.450030284675968,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00896,中信綠能及電動車,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,2.0736503396496353,-0.6731580244594193,,0.7272727272727302,0.27272727272726976,0.9206432533715406,82.0,17.0,63.104693140794225,0.2971678151791721,209467609.95,1,True,1,0,A,False,True,False,1.2155881301394444,NEUTRAL,27.97,2026-07-03,28.55,-0.6654991243432606,PROMOTION_NEUTRAL,2026-07-06,2.0736503396496353,2.0736503396496353,-0.8406304728546532,1.050788091068311,-6.865148861646242,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00993A,主動安聯台灣,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,2.4492652204338716,-0.297543143675183,,0.6000000000000048,0.39999999999999525,0.8858659188920334,150.0,-48.0,76.24548736462094,-0.8891001896482322,65851686.24,1,False,1,0,A,True,True,False,0.7697690692792358,NEUTRAL,14.29,2026-07-03,14.64,-4.371584699453557,PROMOTION_NEUTRAL,2026-07-06,2.4492652204338716,2.4492652204338716,-1.6393442622950838,0.8196721311475308,-8.53825136612022,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,False,False,False,False,False,True,False,False,False,KEEP_RESERVE_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00762,元大全球AI,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,1.1914543960558799,-1.5553539680531747,,0.444444444444448,0.555555555555552,1.070784419318309,108.0,-3.0,73.93501805054152,-0.3775723980836716,5579433.899999999,1,True,1,0,A,True,True,False,-6.450287592440429,LOSER,121.7,2026-07-03,123.15,-6.983353633779954,PROMOTION_LOSER,2026-07-06,1.1914543960558799,1.1914543960558799,-7.551766138855065,0.0,-9.053999187982143,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,False,False,False,True,False,True,False,False,False,KEEP_RESERVE_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00982A,主動群益台灣強棒,2026-06-18,2026-06-22,DAY1,A,BULL_NORMAL,2.496979460330251,-0.24982890377880373,,0.7500000000000056,0.18749999999998473,0.5757070478394356,117.0,-7.0,78.05054151624549,0.6265183613974443,140722262.9,1,True,1,0,A,True,True,False,2.7386226339106035,NEUTRAL,24.83,2026-07-03,25.45,-0.6679764243614827,PROMOTION_NEUTRAL,2026-07-06,2.496979460330251,2.496979460330251,0.23575638506876384,1.6110019646365492,-7.858546168958746,1,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1905,華紙,2026-06-22,2026-06-23,DAY1,A,BULL_NORMAL,-9.214092140921403,-7.871738285754271,-7.754238126322865,0.08000000000000114,0.0799999999999983,1.834646546091421,,,96.32034632034632,-1.441386531639239,-23792956.25,0,False,0,-1,,False,False,True,-8.6720867208672,LOSER,18.45,2026-07-06,16.75,-3.5820895522388096,PROMOTION_NEUTRAL,2026-07-07,-9.214092140921403,-9.214092140921403,0.5970149253731405,5.970149253731338,-5.074626865671639,1,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
