stock_id,stock_name,industry,chain,sub_industry
6271,同欣電,LED照明產業,下游,封裝/模組
2393,億光,LED照明產業,下游,封裝/模組
3383,新世紀,LED照明產業,下游,封裝/模組
3052,夆典,LED照明產業,下游,封裝/模組
3346,麗清,LED照明產業,下游,封裝/模組
6278,台表科,LED照明產業,下游,封裝/模組
6164,華興,LED照明產業,下游,封裝/模組
2301,光寶科,LED照明產業,下游,封裝/模組
2491,吉祥全,LED照明產業,下游,封裝/模組
3026,禾伸堂,LED照明產業,下游,封裝/模組
1809,中釉,LED照明產業,下游,封裝/模組
6226,光鼎,LED照明產業,下游,封裝/模組
3437,榮創,LED照明產業,下游,封裝/模組
2371,大同,智慧電網,中游電網暨裝置設置,低壓AMI
4588,玖鼎電力,智慧電網,中游電網暨裝置設置,低壓AMI
1513,中興電,智慧電網,中游電網暨裝置設置,低壓AMI
3622,洋華,智慧電網,中游電網暨裝置設置,低壓AMI
6278,台表科,智慧電網,中游電網暨裝置設置,低壓AMI
2371,大同,智慧電網,中游電網暨裝置設置,高壓AMI
1513,中興電,智慧電網,中游電網暨裝置設置,高壓AMI
3622,洋華,智慧電網,中游電網暨裝置設置,高壓AMI
6278,台表科,智慧電網,中游電網暨裝置設置,高壓AMI
3622,洋華,智慧電網,中游電網暨裝置設置,電網維運
6278,台表科,智慧電網,中游電網暨裝置設置,電網維運
3622,洋華,智慧電網,中游電網暨裝置設置,電網營造
6278,台表科,智慧電網,中游電網暨裝置設置,電網營造
1519,華城,智慧電網,中游電網暨裝置設置,電網營造
2459,敦吉,智慧電網,中游電網暨裝置設置,配電管理設施
1513,中興電,智慧電網,中游電網暨裝置設置,配電管理設施
3622,洋華,智慧電網,中游電網暨裝置設置,配電管理設施
6278,台表科,智慧電網,中游電網暨裝置設置,配電管理設施
2301,光寶科,智慧電網,中游電網暨裝置設置,配電管理設施
1519,華城,智慧電網,中游電網暨裝置設置,配電管理設施
6282,康舒,智慧電網,中游電網暨裝置設置,配電管理設施
2308,台達電,智慧電網,中游電網暨裝置設置,配電管理設施
2360,致茂,智慧電網,中游電網暨裝置設置,配電管理設施
2459,敦吉,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1609,大亞,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1612,宏泰,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1513,中興電,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
3622,洋華,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
6278,台表科,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1603,華電,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1615,大山,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1519,華城,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1618,合機,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1623,大東電,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
1605,華新,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
6282,康舒,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
2308,台達電,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
2360,致茂,智慧電網,中游電網暨裝置設置,高/低壓輸電設施
8926,台汽電,智慧電網,下游應用服務,電力零售業
3622,洋華,智慧電網,下游應用服務,電力零售業
6278,台表科,智慧電網,下游應用服務,電力零售業
6873,泓德能源,智慧電網,下游應用服務,電力零售業
8374,羅昇,智慧電網,下游應用服務,電力零售業
6869,雲豹能源,智慧電網,下游應用服務,電力零售業
6994,富威電力,智慧電網,下游應用服務,電力零售業
9917,中保科,智慧電網,下游應用服務,系統整合服務
2412,中華電,智慧電網,下游應用服務,系統整合服務
4588,玖鼎電力,智慧電網,下游應用服務,系統整合服務
1513,中興電,智慧電網,下游應用服務,系統整合服務
3622,洋華,智慧電網,下游應用服務,系統整合服務
6278,台表科,智慧電網,下游應用服務,系統整合服務
6873,泓德能源,智慧電網,下游應用服務,系統整合服務
2395,研華,智慧電網,下游應用服務,系統整合服務
6614,資拓宏宇,智慧電網,下游應用服務,系統整合服務
7740,熙特爾-創,智慧電網,下游應用服務,系統整合服務
2308,台達電,智慧電網,下游應用服務,系統整合服務
8374,羅昇,智慧電網,下游應用服務,系統整合服務
6869,雲豹能源,智慧電網,下游應用服務,系統整合服務
6994,富威電力,智慧電網,下游應用服務,系統整合服務
2371,大同,智慧電網,下游應用服務,能源管理服務
2412,中華電,智慧電網,下游應用服務,能源管理服務
2352,佳世達,智慧電網,下游應用服務,能源管理服務
4588,玖鼎電力,智慧電網,下游應用服務,能源管理服務
1513,中興電,智慧電網,下游應用服務,能源管理服務
3622,洋華,智慧電網,下游應用服務,能源管理服務
6278,台表科,智慧電網,下游應用服務,能源管理服務
6873,泓德能源,智慧電網,下游應用服務,能源管理服務
6614,資拓宏宇,智慧電網,下游應用服務,能源管理服務
7740,熙特爾-創,智慧電網,下游應用服務,能源管理服務
2308,台達電,智慧電網,下游應用服務,能源管理服務
8374,羅昇,智慧電網,下游應用服務,能源管理服務
6869,雲豹能源,智慧電網,下游應用服務,能源管理服務
6994,富威電力,智慧電網,下游應用服務,能源管理服務
9917,中保科,資通訊安全,資安服務,資安顧問服務
2480,敦陽科,資通訊安全,資安服務,資安顧問服務
6112,邁達特,資通訊安全,資安服務,資安顧問服務
6183,關貿,資通訊安全,資安服務,資安顧問服務
2453,凌群,資通訊安全,資安服務,資安顧問服務
3029,零壹,資通訊安全,資安服務,資安顧問服務
6614,資拓宏宇,資通訊安全,資安服務,資安顧問服務
7765,中華資安,資通訊安全,資安服務,資安顧問服務
6689,伊雲谷,資通訊安全,資安服務,資安顧問服務
9917,中保科,資通訊安全,資安服務,資安營運管理服務
2352,佳世達,資通訊安全,資安服務,資安營運管理服務
6112,邁達特,資通訊安全,資安服務,資安營運管理服務
6183,關貿,資通訊安全,資安服務,資安營運管理服務
3029,零壹,資通訊安全,資安服務,資安營運管理服務
7765,中華資安,資通訊安全,資安服務,資安營運管理服務
9917,中保科,資通訊安全,資安服務,資安防護能力分析與鑑識服務
2480,敦陽科,資通訊安全,資安服務,資安防護能力分析與鑑識服務
6112,邁達特,資通訊安全,資安服務,資安防護能力分析與鑑識服務
6183,關貿,資通訊安全,資安服務,資安防護能力分析與鑑識服務
3029,零壹,資通訊安全,資安服務,資安防護能力分析與鑑識服務
6614,資拓宏宇,資通訊安全,資安服務,資安防護能力分析與鑑識服務
7765,中華資安,資通訊安全,資安服務,資安防護能力分析與鑑識服務
2480,敦陽科,資通訊安全,資安產品,行動安全
6112,邁達特,資通訊安全,資安產品,行動安全
6183,關貿,資通訊安全,資安產品,行動安全
3704,合勤控,資通訊安全,資安產品,行動安全
3029,零壹,資通訊安全,資安產品,行動安全
7765,中華資安,資通訊安全,資安產品,行動安全
2480,敦陽科,資通訊安全,資安產品,身分認證與訪問管理
6112,邁達特,資通訊安全,資安產品,身分認證與訪問管理
6183,關貿,資通訊安全,資安產品,身分認證與訪問管理
3029,零壹,資通訊安全,資安產品,身分認證與訪問管理
6614,資拓宏宇,資通訊安全,資安產品,身分認證與訪問管理
7765,中華資安,資通訊安全,資安產品,身分認證與訪問管理
9917,中保科,資通訊安全,資安產品,端點安全防護
2480,敦陽科,資通訊安全,資安產品,端點安全防護
6112,邁達特,資通訊安全,資安產品,端點安全防護
6183,關貿,資通訊安全,資安產品,端點安全防護
3029,零壹,資通訊安全,資安產品,端點安全防護
2471,資通,資通訊安全,資安產品,端點安全防護
7765,中華資安,資通訊安全,資安產品,端點安全防護
9917,中保科,資通訊安全,資安產品,物聯網安全
2480,敦陽科,資通訊安全,資安產品,物聯網安全
6112,邁達特,資通訊安全,資安產品,物聯網安全
6183,關貿,資通訊安全,資安產品,物聯網安全
3029,零壹,資通訊安全,資安產品,物聯網安全
7765,中華資安,資通訊安全,資安產品,物聯網安全
9917,中保科,資通訊安全,資安產品,網路安全防護
2480,敦陽科,資通訊安全,資安產品,網路安全防護
6277,宏正,資通訊安全,資安產品,網路安全防護
6112,邁達特,資通訊安全,資安產品,網路安全防護
6183,關貿,資通訊安全,資安產品,網路安全防護
3704,合勤控,資通訊安全,資安產品,網路安全防護
3029,零壹,資通訊安全,資安產品,網路安全防護
6614,資拓宏宇,資通訊安全,資安產品,網路安全防護
7765,中華資安,資通訊安全,資安產品,網路安全防護
9917,中保科,資通訊安全,資安產品,網路基礎設施
2480,敦陽科,資通訊安全,資安產品,網路基礎設施
2352,佳世達,資通訊安全,資安產品,網路基礎設施
6112,邁達特,資通訊安全,資安產品,網路基礎設施
6183,關貿,資通訊安全,資安產品,網路基礎設施
2397,友通,資通訊安全,資安產品,網路基礎設施
3704,合勤控,資通訊安全,資安產品,網路基礎設施
3029,零壹,資通訊安全,資安產品,網路基礎設施
6614,資拓宏宇,資通訊安全,資安產品,網路基礎設施
7765,中華資安,資通訊安全,資安產品,網路基礎設施
2480,敦陽科,資通訊安全,資安產品,雲端安全
6112,邁達特,資通訊安全,資安產品,雲端安全
6183,關貿,資通訊安全,資安產品,雲端安全
3029,零壹,資通訊安全,資安產品,雲端安全
6614,資拓宏宇,資通訊安全,資安產品,雲端安全
7765,中華資安,資通訊安全,資安產品,雲端安全
6689,伊雲谷,資通訊安全,資安產品,雲端安全
2480,敦陽科,資通訊安全,資安產品,網頁內容安全
6112,邁達特,資通訊安全,資安產品,網頁內容安全
6183,關貿,資通訊安全,資安產品,網頁內容安全
3029,零壹,資通訊安全,資安產品,網頁內容安全
7765,中華資安,資通訊安全,資安產品,網頁內容安全
6689,伊雲谷,資通訊安全,資安產品,網頁內容安全
2480,敦陽科,資通訊安全,資安產品,資料安全
6112,邁達特,資通訊安全,資安產品,資料安全
6183,關貿,資通訊安全,資安產品,資料安全
3029,零壹,資通訊安全,資安產品,資料安全
2471,資通,資通訊安全,資安產品,資料安全
7765,中華資安,資通訊安全,資安產品,資料安全
6689,伊雲谷,資通訊安全,資安產品,資料安全
2480,敦陽科,資通訊安全,資安產品,資安治理
6112,邁達特,資通訊安全,資安產品,資安治理
6183,關貿,資通訊安全,資安產品,資安治理
7765,中華資安,資通訊安全,資安產品,資安治理
2480,敦陽科,資通訊安全,資安產品,安全營運與事件回應
6112,邁達特,資通訊安全,資安產品,安全營運與事件回應
6183,關貿,資通訊安全,資安產品,安全營運與事件回應
3029,零壹,資通訊安全,資安產品,安全營運與事件回應
7765,中華資安,資通訊安全,資安產品,安全營運與事件回應
6426,統新,通信網路,上游,其他零組件
3665,貿聯-KY,通信網路,上游,其他零組件
2459,敦吉,通信網路,上游,其他零組件
3058,立德,通信網路,上游,其他零組件
6743,安普新,通信網路,上游,其他零組件
4545,銘鈺,通信網路,上游,其他零組件
6792,詠業,通信網路,上游,其他零組件
3138,耀登,通信網路,上游,其他零組件
3023,信邦,通信網路,上游,線材
3665,貿聯-KY,通信網路,上游,線材
1617,榮星,通信網路,上游,線材
2459,敦吉,通信網路,上游,線材
3011,今皓,通信網路,上游,線材
6192,巨路,通信網路,上游,線材
1615,大山,通信網路,上游,線材
1618,合機,通信網路,上游,線材
8011,台通,通信網路,上游,線材
6205,詮欣,通信網路,上游,線材
6197,佳必琪,通信網路,上游,線材
2392,正崴,通信網路,上游,線材
3607,谷崧,通信網路,上游,塑膠/金屬機殼
2459,敦吉,通信網路,上游,塑膠/金屬機殼
5284,jpp-KY,通信網路,上游,塑膠/金屬機殼
2476,鉅祥,通信網路,上游,塑膠/金屬機殼
2466,冠西電,通信網路,上游,主/被動元件
2459,敦吉,通信網路,上游,主/被動元件
2476,鉅祥,通信網路,上游,主/被動元件
6792,詠業,通信網路,上游,主/被動元件
8011,台通,通信網路,上游,主/被動元件
3026,禾伸堂,通信網路,上游,主/被動元件
3450,聯鈞,通信網路,上游,主/被動元件
2478,大毅,通信網路,上游,主/被動元件
2344,華邦電,通信網路,上游,記憶體
2408,南亞科,通信網路,上游,記憶體
2459,敦吉,通信網路,上游,網路IC
6136,富爾特,通信網路,下游,電信服務業
3682,亞太電,通信網路,下游,電信服務業
3045,台灣大,通信網路,下游,電信服務業
2412,中華電,通信網路,下游,電信服務業
4904,遠傳,通信網路,下游,電信服務業
2371,大同,通信網路,下游,有線通訊設備(如電話機、傳真機)
2321,東訊,通信網路,下游,有線通訊設備(如電話機、傳真機)
2483,百容,通信網路,下游,有線通訊設備(如電話機、傳真機)
1614,三洋電,通信網路,下游,有線通訊設備(如電話機、傳真機)
3704,合勤控,通信網路,下游,有線通訊設備(如電話機、傳真機)
6152,百一,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
6285,啟碁,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2352,佳世達,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2321,東訊,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2324,仁寶,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2483,百容,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
4938,和碩,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2424,隴華,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2450,神腦,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
3419,譁裕,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
4904,遠傳,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2312,金寶,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2301,光寶科,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2498,宏達電,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2439,美律,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
3704,合勤控,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
6792,詠業,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2317,鴻海,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2357,華碩,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
3706,神達,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
3027,盛達,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2308,台達電,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2485,兆赫,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
3062,建漢,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
8101,華冠,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
2314,台揚,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)
3669,圓展,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
2352,佳世達,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
2321,東訊,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
6277,宏正,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
2483,百容,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
6442,光聖,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
1608,華榮,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
1618,合機,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
3704,合勤控,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
8011,台通,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
4977,眾達-KY,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
8045,達運光電,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
3027,盛達,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
2308,台達電,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
2413,環科,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
2485,兆赫,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備)
5388,中磊,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6152,百一,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2371,大同,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6674,鋐寶科技,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6285,啟碁,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6172,互億,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2352,佳世達,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6277,宏正,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2324,仁寶,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2483,百容,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
4938,和碩,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6216,居易,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
4906,正文,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3419,譁裕,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3596,智易,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2397,友通,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2332,友訊,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6142,友勁,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3025,星通,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2301,光寶科,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3704,合勤控,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6416,瑞祺電通,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2317,鴻海,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2357,華碩,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3002,歐格,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3047,訊舟,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3027,盛達,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2308,台達電,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3380,明泰,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3447,展達,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3694,海華,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2485,兆赫,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2345,智邦,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
3062,建漢,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
2419,仲琦,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話)
6790,永豐實,造紙,上游,紙漿、紙類原料
1904,正隆,造紙,上游,紙漿、紙類原料
1909,榮成,造紙,上游,紙漿、紙類原料
1905,華紙,造紙,上游,紙漿、紙類原料
6790,永豐實,造紙,中游,家庭用紙
1904,正隆,造紙,中游,家庭用紙
1907,永豐餘,造紙,中游,家庭用紙
1904,正隆,造紙,中游,工業用紙
1907,永豐餘,造紙,中游,工業用紙
1903,士紙,造紙,中游,工業用紙
1904,正隆,造紙,中游,文化用紙
1907,永豐餘,造紙,中游,文化用紙
1905,華紙,造紙,中游,文化用紙
6790,永豐實,造紙,下游,銷售、進出口業務
1904,正隆,造紙,下游,銷售、進出口業務
1907,永豐餘,造紙,下游,銷售、進出口業務
1906,寶隆,造紙,下游,銷售、進出口業務
1905,華紙,造紙,下游,銷售、進出口業務
3010,華立,連接器,上游,塑膠材料
3665,貿聯-KY,連接器,上游,塑膠材料
2476,鉅祥,連接器,上游,塑膠材料
4755,三福化,連接器,上游,塑膠材料
2476,鉅祥,連接器,上游,電鍍材料
1617,榮星,連接器,上游,金屬材料
2476,鉅祥,連接器,上游,金屬材料
3605,宏致,連接器,中游,連接器設計、組裝及製造
6165,浪凡,連接器,中游,連接器設計、組裝及製造
3023,信邦,連接器,中游,連接器設計、組裝及製造
3665,貿聯-KY,連接器,中游,連接器設計、組裝及製造
2352,佳世達,連接器,中游,連接器設計、組裝及製造
6115,鎰勝,連接器,中游,連接器設計、組裝及製造
2483,百容,連接器,中游,連接器設計、組裝及製造
6835,圓裕,連接器,中游,連接器設計、組裝及製造
2459,敦吉,連接器,中游,連接器設計、組裝及製造
3011,今皓,連接器,中游,連接器設計、組裝及製造
3003,健和興,連接器,中游,連接器設計、組裝及製造
2462,良得電,連接器,中游,連接器設計、組裝及製造
3501,維熹,連接器,中游,連接器設計、組裝及製造
3021,鴻名,連接器,中游,連接器設計、組裝及製造
3419,譁裕,連接器,中游,連接器設計、組裝及製造
2460,建通,連接器,中游,連接器設計、組裝及製造
8103,瀚荃,連接器,中游,連接器設計、組裝及製造
3432,台端,連接器,中游,連接器設計、組裝及製造
4943,康控-KY,連接器,中游,連接器設計、組裝及製造
2317,鴻海,連接器,中游,連接器設計、組裝及製造
6272,驊陞,連接器,中游,連接器設計、組裝及製造
6133,金橋,連接器,中游,連接器設計、組裝及製造
6205,詮欣,連接器,中游,連接器設計、組裝及製造
6197,佳必琪,連接器,中游,連接器設計、組裝及製造
3533,嘉澤,連接器,中游,連接器設計、組裝及製造
2392,正崴,連接器,中游,連接器設計、組裝及製造
2049,上銀,自動化,下游,工業型機器人
2409,友達,太陽能產業,上游,矽晶圓/矽晶片
2434,統懋,太陽能產業,上游,矽晶圓/矽晶片
3686,達能,太陽能產業,上游,矽晶圓/矽晶片
1717,長興,太陽能產業,上游,材料
5434,崇越,太陽能產業,上游,材料
3010,華立,太陽能產業,上游,材料
5234,達興材料,太陽能產業,上游,材料
1711,永光,太陽能產業,上游,材料
2406,國碩,太陽能產業,上游,材料
2409,友達,太陽能產業,中游,太陽能電池模組
3043,科風,太陽能產業,中游,太陽能電池模組
6477,安集,太陽能產業,中游,太陽能電池模組
3576,聯合再生,太陽能產業,中游,太陽能電池模組
4934,太極,太陽能產業,中游,太陽能電池模組
4949,有成精密,太陽能產業,中游,太陽能電池模組
6443,元晶,太陽能產業,中游,太陽能電池模組
3576,聯合再生,太陽能產業,中游,太陽能電池
4934,太極,太陽能產業,中游,太陽能電池
6443,元晶,太陽能產業,中游,太陽能電池
2409,友達,太陽能產業,下游,太陽能電廠
5434,崇越,太陽能產業,下游,太陽能電廠
3010,華立,太陽能產業,下游,太陽能電廠
8926,台汽電,太陽能產業,下游,太陽能電廠
1609,大亞,太陽能產業,下游,太陽能電廠
1513,中興電,太陽能產業,下游,太陽能電廠
8070,長華*,太陽能產業,下游,太陽能電廠
5871,中租-KY,太陽能產業,下游,太陽能電廠
3050,鈺德,太陽能產業,下游,太陽能電廠
6873,泓德能源,太陽能產業,下游,太陽能電廠
1605,華新,太陽能產業,下游,太陽能電廠
2308,台達電,太陽能產業,下游,太陽能電廠
1529,樂事綠能,太陽能產業,下游,太陽能電廠
3576,聯合再生,太陽能產業,下游,太陽能電廠
6869,雲豹能源,太陽能產業,下游,太陽能電廠
2406,國碩,太陽能產業,下游,太陽能電廠
3712,永崴投控,太陽能產業,下游,太陽能電廠
6806,森崴能源,太陽能產業,下游,太陽能電廠
2409,友達,太陽能產業,下游,太陽能發電設備/系統及系統工程
5434,崇越,太陽能產業,下游,太陽能發電設備/系統及系統工程
2371,大同,太陽能產業,下游,太陽能發電設備/系統及系統工程
3023,信邦,太陽能產業,下游,太陽能發電設備/系統及系統工程
2031,新光鋼,太陽能產業,下游,太陽能發電設備/系統及系統工程
3010,華立,太陽能產業,下游,太陽能發電設備/系統及系統工程
3665,貿聯-KY,太陽能產業,下游,太陽能發電設備/系統及系統工程
8926,台汽電,太陽能產業,下游,太陽能發電設備/系統及系統工程
1513,中興電,太陽能產業,下游,太陽能發電設備/系統及系統工程
8070,長華*,太陽能產業,下游,太陽能發電設備/系統及系統工程
5871,中租-KY,太陽能產業,下游,太陽能發電設備/系統及系統工程
6873,泓德能源,太陽能產業,下游,太陽能發電設備/系統及系統工程
1605,華新,太陽能產業,下游,太陽能發電設備/系統及系統工程
3043,科風,太陽能產業,下游,太陽能發電設備/系統及系統工程
6477,安集,太陽能產業,下游,太陽能發電設備/系統及系統工程
2308,台達電,太陽能產業,下游,太陽能發電設備/系統及系統工程
8374,羅昇,太陽能產業,下游,太陽能發電設備/系統及系統工程
1529,樂事綠能,太陽能產業,下游,太陽能發電設備/系統及系統工程
3576,聯合再生,太陽能產業,下游,太陽能發電設備/系統及系統工程
6869,雲豹能源,太陽能產業,下游,太陽能發電設備/系統及系統工程
6409,旭隼,太陽能產業,下游,太陽能發電設備/系統及系統工程
2406,國碩,太陽能產業,下游,太陽能發電設備/系統及系統工程
3712,永崴投控,太陽能產業,下游,太陽能發電設備/系統及系統工程
6994,富威電力,太陽能產業,下游,太陽能發電設備/系統及系統工程
6806,森崴能源,太陽能產業,下游,太陽能發電設備/系統及系統工程
6906,現觀科,人工智慧,運算資源,資料處理
6412,群電,人工智慧,運算資源,資料處理
2480,敦陽科,人工智慧,運算資源,資料處理
6112,邁達特,人工智慧,運算資源,資料處理
6658,聯策,人工智慧,運算資源,資料處理
2498,宏達電,人工智慧,運算資源,資料處理
6689,伊雲谷,人工智慧,運算資源,資料處理
6906,現觀科,人工智慧,運算資源,雲端平台
6412,群電,人工智慧,運算資源,雲端平台
2480,敦陽科,人工智慧,運算資源,雲端平台
6112,邁達特,人工智慧,運算資源,雲端平台
2498,宏達電,人工智慧,運算資源,雲端平台
3029,零壹,人工智慧,運算資源,雲端平台
6614,資拓宏宇,人工智慧,運算資源,雲端平台
6689,伊雲谷,人工智慧,運算資源,雲端平台
2495,普安,人工智慧,運算資源,雲端平台
6412,群電,人工智慧,運算資源,運算設備
2480,敦陽科,人工智慧,運算資源,運算設備
6669,緯穎,人工智慧,運算資源,運算設備
6112,邁達特,人工智慧,運算資源,運算設備
3029,零壹,人工智慧,運算資源,運算設備
3706,神達,人工智慧,運算資源,運算設備
2308,台達電,人工智慧,運算資源,運算設備
2495,普安,人工智慧,運算資源,運算設備
2357,華碩,人工智慧,核心技術,移動控制
1504,東元,人工智慧,核心技術,移動控制
8374,羅昇,人工智慧,核心技術,移動控制
6277,宏正,人工智慧,核心技術,自然語言處理
6112,邁達特,人工智慧,核心技術,自然語言處理
6614,資拓宏宇,人工智慧,核心技術,自然語言處理
7822,倍利科,人工智慧,核心技術,電腦視覺
6412,群電,人工智慧,核心技術,電腦視覺
