stock_name,primary_sector,sub_sector,classification_confidence,source_combination,momentum_score,momentum_rank,market_excess_return_1d,market_excess_return_3d,market_excess_return_5d,market_down_day_outperformance_count_5d,market_down_day_outperformance_count_10d,market_down_days_5d,market_down_days_10d,rs_market_pct_day0,rs_market_pct_day_minus_3,rs_market_pct_day_minus_5,rs_slope_3d,rs_slope_5d,momentum_rank_change_1d,momentum_rank_change_3d,trend_efficiency_5d,trend_efficiency_10d,max_drawdown_prior_5d,max_drawdown_prior_10d,institution_buy_days_5d,institution_buy_days_10d,institution_flow_3d,institution_flow_previous_3d,institution_flow_acceleration,flow_support_on_market_down_days,return_1d,return_3d,return_5d,volume_ratio_1d_20d,production_market_regime,market_path_state,down_survival_ratio,institution_flow_persistence,down_survival_ratio_top120_percentile,down_survival_ratio_state_percentile,momentum_rank_change_3d_top120_percentile,momentum_rank_change_3d_state_percentile,trend_efficiency_10d_top120_percentile,trend_efficiency_10d_state_percentile,institution_flow_persistence_top120_percentile,institution_flow_persistence_state_percentile,primary_pocket_state,primary_pocket_strength_streak,sub_pocket_state,sub_pocket_strength_streak,pocket_state,down_survival_ratio_pocket_percentile,bundle_A,bundle_B,bundle_C,stock_id,evaluation_date,episode_start_date,episode_kind,missing_top120_sessions_before_entry,comparable_phase3e_cohort,dataset,entry_close,outcome,policy0,policy0_data_source,policy1,policy2,policy3,policy3_bundle_chosen_on_dataset_a,cohort_source,future_trade_date_1d,future_trade_date_3d,future_trade_date_5d,future_trade_date_10d,future_return_1d,future_return_3d,future_return_5d,future_return_10d,episode_outcome,mfe_10d,mae_10d,observed_mfe_to_date,observed_mae_to_date,barrier_outcome,available_forward_sessions,maturity_status,branch_r_eligible,branch_exclusion_state,outcome_maturity_status,branch_maturity_status,missing_required_feature,survival_threshold,survival_pass,market_threshold,market_gate_pass,r1_market_plus_survival_pass,r2_survival_only_pass,shadow_state,decision_date,feature_as_of_date,max_source_date,point_in_time_valid,predicate_trace
高興昌,STEEL,製管,HIGH,A,71.1,81.0,6.635178091956129,8.814154118407536,9.936456083565956,3,4,3,6,80.50359712230215,54.94584837545126,52.69978401727862,8.51924958228363,5.560762621004708,50.0,52.0,0.5217391304347822,0.0649350649350649,-1.8425460636515956,-4.870129870129869,5,8,2470950.0,385400.0,2085550.0,0.8333333333333334,0.1612903225806539,4.194630872483218,4.020100502512558,1.791833748780752,RISK_OFF,RISK_OFF,0.6666666666666666,0.8,35.833333333333336,35.833333333333336,72.05882352941177,72.05882352941177,16.666666666666664,16.666666666666664,73.75,73.75,EMERGING_POCKET,0.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,46.36363636363636,False,False,False,2008,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,31.05,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,0.8051529790660261,-2.898550724637683,-0.16103059581320522,,,,,2.7375201288244666,-3.3816425120772986,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 35.833333333333336, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 35.833333333333336, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
志聯,STEEL,鋼線鋼纜,HIGH,A,65.2,119.0,6.118015883254468,4.619523245924317,8.857532051641648,3,6,3,6,67.9136690647482,50.541516245487365,30.669546436285096,5.79071760642028,7.448824525692622,17.0,54.0,0.5714285714285711,0.1538461538461536,-0.7142857142857117,-2.8673835125447966,4,6,195650.0,43050.0,152600.0,0.8333333333333334,-0.3558718861210064,0.0,2.941176470588247,0.9423810359513914,RISK_OFF,RISK_OFF,1.0,0.6,84.58333333333333,84.58333333333333,73.52941176470588,73.52941176470588,30.0,30.0,39.166666666666664,39.166666666666664,EMERGING_POCKET,0.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,92.72727272727272,True,True,False,2024,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,14.0,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,0.3571428571428559,-3.214285714285714,-1.4285714285714235,,,,,1.4285714285714235,-3.928571428571437,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 84.58333333333333, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 84.58333333333333, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
正新,PETROCHEMICAL,橡膠製品,HIGH,AC,81.9,15.0,6.622919065947763,7.529171025403647,9.62005928475712,3,6,3,6,94.67625899280576,32.34657039711191,14.974802015838732,20.77656286523128,15.940291395393404,127.0,170.0,0.7499999999999978,0.6333333333333347,-0.6088280060882911,-1.075268817204289,5,10,759307802.55,325130478.95,434177323.6,1.0,0.1490312965722884,2.9096477794793296,3.70370370370372,1.8530926865555235,RISK_OFF,RISK_OFF,1.0,1.0,84.58333333333333,84.58333333333333,97.05882352941175,97.05882352941175,87.5,87.5,97.5,97.5,NO_POCKET,0.0,EMERGING_POCKET,0.0,EMERGING_POCKET,75.0,True,True,True,2105,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,33.6,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,-1.1904761904761862,-6.9940476190476275,-6.9940476190476275,,,,,1.636904761904745,-8.630952380952383,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 84.58333333333333, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 84.58333333333333, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
六暉-KY,PETROCHEMICAL,橡膠製品,HIGH,A,73.0,68.0,5.787388913540226,5.315578930379061,7.3182247399319,2,5,3,6,87.12230215827338,33.57400722021661,29.08567314614831,17.849431646018925,11.607325802425017,127.0,142.0,0.2727272727272739,0.5555555555555565,-0.919540229885052,-0.919540229885052,3,5,2246900.0,266000.0,1980900.0,0.3333333333333333,-0.6864988558352492,0.6960556844547439,1.4018691588784993,1.5174491786170832,RISK_OFF,RISK_OFF,0.8333333333333334,0.5,58.333333333333336,58.333333333333336,92.64705882352942,92.64705882352942,81.66666666666667,81.66666666666667,25.0,25.0,NO_POCKET,0.0,EMERGING_POCKET,0.0,EMERGING_POCKET,39.77272727272727,False,False,False,2115,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,21.7,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,1.382488479262678,1.382488479262678,1.6129032258064502,,,,,3.686635944700467,0.0,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 58.333333333333336, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 58.333333333333336, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
嘉里大榮,SHIPPING_CONTAINER,海陸空貨運承攬,HIGH,A,68.4,88.0,6.644245520653147,5.65045108097586,5.746576294126404,2,5,3,6,77.9136690647482,37.68953068592058,26.5658747300216,13.408046126275876,10.26955886694532,47.0,152.0,0.0666666666666685,0.3793103448275872,-1.1884550084889534,-1.1884550084889534,4,9,13434360.8,-1027852.9,14462213.7,1.0,0.1703577512776721,1.0309278350515427,-0.1697792869269965,1.6036593959258618,RISK_OFF,RISK_OFF,0.8333333333333334,0.9,58.333333333333336,58.333333333333336,94.11764705882352,94.11764705882352,66.66666666666666,66.66666666666666,87.08333333333333,87.08333333333333,EMERGING_POCKET,0.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,71.81818181818181,False,False,False,2608,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,29.4,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,-0.170068027210879,-1.0204081632652962,-0.340136054421758,,,,,1.0204081632653184,-1.1904761904761862,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 58.333333333333336, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 58.333333333333336, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
淘帝-KY,RETAIL_TRADE,製造商,HIGH,A,67.3,97.0,7.158819276224793,6.8803928111417,7.470759726131126,2,4,3,6,78.70503597122303,51.84115523465704,39.38084953203744,8.954626912188663,7.864837287837117,,,0.3599999999999994,0.3142857142857138,-1.03270223752151,-2.5423728813559365,5,8,968120.0,217120.0,751000.0,0.6666666666666666,0.6849315068493178,2.2608695652173827,1.5544041450777255,1.1694386001861088,RISK_OFF,RISK_OFF,0.6666666666666666,0.8,35.833333333333336,35.833333333333336,,,55.833333333333336,55.833333333333336,73.75,73.75,EMERGING_POCKET,0.0,EMERGING_POCKET,0.0,EMERGING_POCKET,18.181818181818183,False,False,False,2929,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,5.88,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,0.1700680272108901,2.0408163265306145,-0.8503401360544172,,,,,3.401360544217691,-3.0612244897959107,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 35.833333333333336, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 35.833333333333336, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
憶聲,OPTOELECTRONICS,顯示器模組,HIGH,A,66.9,104.0,10.50319179867949,17.317935944337016,20.432484613311452,3,6,3,6,95.10791366906474,70.46931407942239,51.47588192944564,8.212866529880785,8.72640634792382,,,0.9000000000000002,0.7454545454545465,-0.8064516129032251,-1.5999999999999903,2,4,-10857547.6,-2187626.5999999996,-8669921.000000002,0.3333333333333333,4.029304029304015,12.698412698412698,14.516129032258052,4.520774199721549,RISK_OFF,RISK_OFF,1.0,0.4,84.58333333333333,84.58333333333333,,,93.33333333333331,93.33333333333331,13.333333333333334,13.333333333333334,NO_POCKET,0.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,92.72727272727272,True,True,False,3024,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,14.2,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,-2.464788732394363,-7.042253521126762,-6.338028169014076,,,,,7.7464788732394485,-10.563380281690138,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 84.58333333333333, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 84.58333333333333, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
聚恆-創,ELECTRICAL_MACHINERY,機電系統工程,HIGH,C,66.1,111.0,5.759602055089763,7.965248152987514,11.619777634285333,3,5,3,6,91.72661870503596,79.63898916967509,19.22246220302376,4.029209845120296,14.500831300402444,,,0.7894736842105269,0.2380952380952383,-0.7142857142857117,-5.05415162454873,4,8,6939537.2,-674116.2999999999,7613653.5,0.8333333333333334,-0.7142857142857117,3.3457249070631967,5.703422053231932,1.2688298464219354,RISK_OFF,RISK_OFF,0.8333333333333334,0.8,58.333333333333336,58.333333333333336,,,47.5,47.5,73.75,73.75,NO_POCKET,0.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,71.81818181818181,False,False,False,4582,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,27.8,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,-1.9784172661870492,2.1582733812949506,2.517985611510798,,,,,5.755395683453224,-2.158273381294973,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 58.333333333333336, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 58.333333333333336, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
天虹,OPTOELECTRONICS,生產製程及檢測設備,HIGH,A,65.9,113.0,-0.2852110174529461,11.365554991956062,9.978251132310644,2,3,3,6,69.56834532374101,17.689530685920577,18.718502519798417,17.292938212606813,10.16996856078852,14.0,,0.168,0.2356020942408377,-6.759098786828421,-13.550600343053176,3,3,69591840.0,-33695140.0,103286980.0,0.3333333333333333,-6.759098786828421,6.746031746031744,4.061895551257244,1.7851725910897165,RISK_OFF,RISK_OFF,0.5,0.3,18.333333333333332,18.333333333333332,,,45.83333333333333,45.83333333333333,5.833333333333333,5.833333333333333,NO_POCKET,0.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,26.36363636363636,False,False,False,6937,2026-07-17,2026-07-17,WINDOW_FIRST_SEEN,,True,C,269.0,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-20,2026-07-22,2026-07-24,,-0.9293680297397744,7.063197026022294,7.806691449814118,,,,,12.825278810408914,-3.903345724907059,,6,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-17,2026-07-17,2026-07-17,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 18.333333333333332, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 18.333333333333332, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
富邦恒生國企正2,,,,C,75.7,41.0,8.468557421197321,12.01784136036582,15.28526717680404,3,5,4,7,95.39236861051116,32.63537906137184,25.864553314121036,20.91899651637977,13.905563059278023,,,0.3518518518518514,0.4704049844236759,-7.462686567164189,-7.462686567164189,4,9,400448744.76,231988436.8,168460307.96,0.8571428571428571,7.949308755760365,5.044843049327352,8.826945412311261,1.0071243283273734,RISK_OFF,RISK_OFF,0.7142857142857143,0.9,43.333333333333336,43.333333333333336,,,77.5,77.5,86.25,86.25,,,,,NO_POCKET,32.142857142857146,False,False,False,00665L,2026-07-20,2026-07-20,WINDOW_FIRST_SEEN,,True,C,9.37,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-21,2026-07-23,2026-07-27,,-0.32017075773744796,-0.640341515474907,-0.640341515474907,,,,,1.067235859124871,-3.735325506937026,,5,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-20,2026-07-20,2026-07-20,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 43.333333333333336, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 43.333333333333336, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
群益臺灣加權反1,,,,C,61.9,118.0,0.5192486654369555,13.903691380345409,13.389014833799717,4,6,4,7,92.44060475161989,50.541516245487365,17.507204610951007,13.966362835377502,14.986680028133772,28.0,,0.6363636363636364,0.625,-1.9417475728155331,-1.9417475728155331,1,2,-7207449.999999999,-1102483.2999999998,-6104966.699999999,0.2857142857142857,0.0,6.930693069306937,6.930693069306937,1.7418020678360115,RISK_OFF,RISK_OFF,0.8571428571428571,0.2,65.41666666666667,65.41666666666667,,,89.16666666666667,89.16666666666667,3.3333333333333335,3.3333333333333335,,,,,NO_POCKET,53.57142857142857,False,False,False,00686R,2026-07-20,2026-07-20,WINDOW_FIRST_SEEN,,True,C,1.08,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-21,2026-07-23,2026-07-27,,-3.703703703703709,-5.555555555555558,-2.777777777777779,,,,,-0.92592592592593,-6.481481481481488,,5,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-20,2026-07-20,2026-07-20,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 65.41666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 65.41666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
台榮,RETAIL_TRADE,貿易商、代理商、經銷商,HIGH,A,63.2,110.0,0.9597772997981924,6.97299831103847,6.0216405417853665,3,6,4,7,63.78689704823614,40.7942238267148,37.96829971181556,7.664224407173781,5.163719467284116,43.0,92.0,0.1999999999999971,0.6923076923076927,-1.3100436681222627,-4.641350210970452,5,10,761250.0,971800.0,-210550.0,1.0,0.4405286343612369,0.0,-0.4366812227074135,0.9261430060856513,RISK_OFF,RISK_OFF,0.8571428571428571,1.0,65.41666666666667,65.41666666666667,75.35211267605634,75.35211267605634,91.66666666666666,91.66666666666666,96.66666666666669,96.66666666666669,EMERGING_POCKET,1.0,NARROW_LEADERSHIP,0.0,NARROW_LEADERSHIP,82.43243243243244,False,False,False,1220,2026-07-20,2026-07-20,WINDOW_FIRST_SEEN,,True,C,11.4,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-21,2026-07-23,2026-07-27,,-0.43859649122807154,0.0,-0.877192982456132,,,,,0.43859649122806044,-1.3157894736842146,,5,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-20,2026-07-20,2026-07-20,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 65.41666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 65.41666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
天仁,FOOD,餐飲連鎖,HIGH,A,67.3,87.0,2.452464834154,8.727384275950756,9.661168739581749,4,7,4,7,86.53707703383729,70.18050541516246,47.69452449567723,5.452190539558278,7.768510507632011,85.0,,0.8181818181818158,0.3199999999999998,-0.350262697022774,-2.4561403508771895,2,3,206250.0,-450350.0,656600.0,0.4285714285714285,1.9332161687170448,1.7543859649122862,3.2028469750889688,1.1732040261329446,RISK_OFF,RISK_OFF,1.0,0.3,89.16666666666667,89.16666666666667,,,60.0,60.0,7.5,7.5,EMERGING_POCKET,1.0,EMERGING_POCKET,1.0,EMERGING_POCKET,87.12121212121212,True,True,False,1233,2026-07-20,2026-07-20,WINDOW_FIRST_SEEN,,True,C,29.0,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-21,2026-07-23,2026-07-27,,-0.34482758620689724,0.5172413793103292,0.17241379310344307,,,,,2.0689655172413834,-1.0344827586206917,,5,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-20,2026-07-20,2026-07-20,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
興泰,FOOD,原物料,HIGH,A,62.9,113.0,2.287956148430159,8.05407939211954,10.636594744994175,4,7,4,7,70.6983441324694,31.263537906137184,17.795389048991353,13.144935408777403,10.58059101669561,31.0,,0.5769230769230782,0.1052631578947367,-0.8097165991902799,-3.648648648648656,5,8,2008480.0,1163650.0,844830.0,0.7142857142857143,1.7687074829932037,1.08108108108107,4.178272980501396,0.7044144827141958,RISK_OFF,RISK_OFF,1.0,0.8,89.16666666666667,89.16666666666667,,,30.0,30.0,73.33333333333333,73.33333333333333,EMERGING_POCKET,1.0,EMERGING_POCKET,1.0,EMERGING_POCKET,87.12121212121212,True,True,True,1235,2026-07-20,2026-07-20,WINDOW_FIRST_SEEN,,True,C,37.4,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-21,2026-07-23,2026-07-27,,-0.5347593582887611,-4.278074866310167,-1.0695187165775333,,,,,0.8021390374331583,-5.88235294117646,,5,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-20,2026-07-20,2026-07-20,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
