stock_name,primary_sector,sub_sector,classification_confidence,source_combination,momentum_score,momentum_rank,market_excess_return_1d,market_excess_return_3d,market_excess_return_5d,market_down_day_outperformance_count_5d,market_down_day_outperformance_count_10d,market_down_days_5d,market_down_days_10d,rs_market_pct_day0,rs_market_pct_day_minus_3,rs_market_pct_day_minus_5,rs_slope_3d,rs_slope_5d,momentum_rank_change_1d,momentum_rank_change_3d,trend_efficiency_5d,trend_efficiency_10d,max_drawdown_prior_5d,max_drawdown_prior_10d,institution_buy_days_5d,institution_buy_days_10d,institution_flow_3d,institution_flow_previous_3d,institution_flow_acceleration,flow_support_on_market_down_days,return_1d,return_3d,return_5d,volume_ratio_1d_20d,production_market_regime,market_path_state,down_survival_ratio,institution_flow_persistence,down_survival_ratio_top120_percentile,down_survival_ratio_state_percentile,momentum_rank_change_3d_top120_percentile,momentum_rank_change_3d_state_percentile,trend_efficiency_10d_top120_percentile,trend_efficiency_10d_state_percentile,institution_flow_persistence_top120_percentile,institution_flow_persistence_state_percentile,primary_pocket_state,primary_pocket_strength_streak,sub_pocket_state,sub_pocket_strength_streak,pocket_state,down_survival_ratio_pocket_percentile,bundle_A,bundle_B,bundle_C,stock_id,evaluation_date,episode_start_date,episode_kind,missing_top120_sessions_before_entry,comparable_phase3e_cohort,dataset,entry_close,future_trade_date_10d,future_return_10d,outcome,maturity_status,policy0,policy0_data_source,policy1,policy2,policy3,policy3_bundle_chosen_on_dataset_a
長榮,SHIPPING_CONTAINER,貨櫃航運,HIGH,A,65.9,68.0,3.811915405036914,3.4673544363878817,0.7926513915307076,1,1,1,1,65.16690856313498,,,,,114.0,,0.625,0.5955056179775281,-1.4018691588784993,-3.65296803652968,3,7,4794814906.0,-234713707.5,5029528613.5,1.0,5.164319248826299,5.910165484633567,4.672897196261672,1.7586649355049455,VOLATILE_RANGE,NORMAL,1.0,0.7,67.08333333333333,67.08333333333333,,,48.333333333333336,48.333333333333336,71.25,71.25,CONFIRMED_POCKET,2.0,EMERGING_POCKET,0.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,2603,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,224.0,2026-06-15,0.22321428571427937,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
長榮航太,SHIPPING_CONTAINER,海陸空大眾運輸,HIGH,A,60.8,109.0,2.2511997598142264,4.368334462590218,2.27360034911519,1,1,1,1,64.58635703918723,,,,,51.0,,0.5555555555555556,0.6521739130434783,-2.4615384615384595,-2.4615384615384595,4,8,228999039.5,60021703.5,168977336.0,1.0,3.603603603603611,6.811145510835903,6.153846153846154,1.6416700849291221,VOLATILE_RANGE,NORMAL,1.0,0.8,67.08333333333333,67.08333333333333,,,56.666666666666664,56.666666666666664,85.83333333333333,85.83333333333333,CONFIRMED_POCKET,2.0,CONFIRMED_POCKET,2.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,2645,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,172.5,2026-06-15,-1.1594202898550732,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
今皓,COMPUTER_PERIPHERALS,連接線,HIGH,A,60.8,110.0,8.496081004695476,7.823348647571793,6.80677709603239,1,1,1,1,56.53120464441219,,,,,193.0,,0.9333333333333347,0.6176470588235299,-0.3816793893129722,-4.744525547445244,5,8,26055945.35,2769450.0,23286495.35,1.0,9.848484848484862,10.266159695817478,10.687022900763354,4.94987326816364,VOLATILE_RANGE,NORMAL,1.0,0.8,67.08333333333333,67.08333333333333,,,52.5,52.5,85.83333333333333,85.83333333333333,CONFIRMED_POCKET,2.0,EMERGING_POCKET,1.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,3011,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,14.5,2026-06-15,2.0689655172413834,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
華晶科,COMPUTER_PERIPHERALS,光學鏡片、鏡頭,HIGH,A,66.3,64.0,8.328824019256654,9.350209409034704,3.394580985107387,1,1,1,1,75.25399129172715,,,,,197.0,,0.47368421052631626,0.3439153439153438,-4.041570438799081,-4.592422502870264,2,4,333359585.85,-43807213.350000024,377166799.20000005,1.0,9.681227863046038,11.79302045728039,7.274826789838351,2.6654511936047087,VOLATILE_RANGE,NORMAL,1.0,0.4,67.08333333333333,67.08333333333333,,,12.5,12.5,12.083333333333334,12.083333333333334,CONFIRMED_POCKET,2.0,EMERGING_POCKET,1.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,3059,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,46.45,2026-06-15,2.2604951560817987,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
眾福科,OPTOELECTRONICS,顯示器模組,HIGH,A,61.9,101.0,1.5918653465365917,-2.9509411295465027,-5.685662053477203,0,0,1,1,73.36719883889695,,,,,,,0.1084337349397588,0.22818791946308775,-8.829174664107487,-8.829174664107487,2,5,965300.0,-540850.0000000005,1506150.0000000005,0.0,2.9442691903259766,-0.5081300813008172,-1.8054162487462388,0.5917894037905956,VOLATILE_RANGE,NORMAL,0.0,0.5,17.083333333333332,17.083333333333332,,,5.833333333333333,5.833333333333333,27.083333333333332,27.083333333333332,NO_POCKET,0.0,EMERGING_POCKET,1.0,EMERGING_POCKET,17.56756756756757,False,False,False,3168,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,48.95,2026-06-15,1.2257405515832431,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
虹冠電,SEMICONDUCTOR,電源管理IC,HIGH,AC,65.3,71.0,-4.404729425184728,6.722491734078373,18.730048312916093,1,1,1,1,88.75181422351234,,,,,68.0,,0.745454545454546,0.5245901639344265,-3.052325581395343,-6.548672566371683,2,4,-9324205.600000009,-3210501.3999999985,-6113704.20000001,0.0,-3.052325581395343,9.165302782324058,22.610294117647058,1.298539291151283,VOLATILE_RANGE,NORMAL,1.0,0.4,67.08333333333333,67.08333333333333,,,36.666666666666664,36.666666666666664,12.083333333333334,12.083333333333334,NO_POCKET,0.0,EMERGING_POCKET,0.0,EMERGING_POCKET,67.56756756756756,False,False,False,3257,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,66.7,2026-06-15,-16.641679160419788,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
勝德,COMPUTER_PERIPHERALS,其他電腦及週邊設備之零組件,HIGH,A,61.6,105.0,8.47127373807459,8.498664778726338,4.5774656380550995,1,1,1,1,69.73875181422352,,,,,132.0,,0.5862068965517234,0.32673267326732713,-2.9850746268656803,-5.459057071960283,3,5,2468718.6,-1271000.0000000002,3739718.6000000006,1.0,9.823677581863976,10.941475826972024,8.457711442786064,1.6458910389181574,VOLATILE_RANGE,NORMAL,1.0,0.5,67.08333333333333,67.08333333333333,,,10.833333333333334,10.833333333333334,27.083333333333332,27.083333333333332,CONFIRMED_POCKET,2.0,EMERGING_POCKET,1.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,3296,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,21.8,2026-06-15,15.596330275229352,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
同泰,PCB_ELECTRONIC_MATERIALS,硬板、軟板、IC載板製造,HIGH,A,69.6,33.0,0.7094518263137228,1.4941968257700555,15.757216430918586,1,1,1,1,79.02757619738752,,,,,113.0,,0.9701492537313429,0.9789473684210523,-0.25706940874036244,-0.25706940874036244,3,5,10828477.100000001,1680408.299999998,9148068.800000004,1.0,2.0618556701031077,3.937007874015741,19.63746223564955,1.683833602445201,VOLATILE_RANGE,NORMAL,1.0,0.5,67.08333333333333,67.08333333333333,,,96.66666666666667,96.66666666666667,27.083333333333332,27.083333333333332,NO_POCKET,0.0,NO_POCKET,0.0,NO_POCKET,82.14285714285714,False,False,False,3321,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,19.8,2026-06-15,13.383838383838388,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,0.0,0.0,bundle_A
華擎,COMPUTER_PERIPHERALS,顯示卡,HIGH,A,60.3,115.0,3.3996622719130842,3.1821889517543056,-0.410858049628926,0,0,1,1,62.48185776487663,,,,,81.0,,0.2698412698412698,0.4838709677419355,-4.6938775510204085,-4.6938775510204085,3,6,284750270.5,25235830.0,259514440.5,1.0,4.752066115702469,5.624999999999991,3.469387755102038,2.4107357467181525,VOLATILE_RANGE,NORMAL,0.0,0.6,17.083333333333332,17.083333333333332,,,29.166666666666668,29.166666666666668,48.333333333333336,48.333333333333336,CONFIRMED_POCKET,2.0,CONFIRMED_POCKET,2.0,CONFIRMED_POCKET,15.909090909090908,False,False,False,3515,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,253.5,2026-06-15,-3.15581854043393,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
精聯,COMPUTER_PERIPHERALS,工業電腦,HIGH,A,68.4,46.0,2.351299859914313,8.532798707851885,10.047766714830853,1,1,1,1,85.48621190130623,,,,,115.0,,1.0,0.9189189189189187,0.0,-1.0135135135135198,3,7,2321640.000000001,3491750.0,-1170109.999999999,1.0,3.703703703703698,10.97560975609757,13.928012519561817,1.9552138902622915,VOLATILE_RANGE,NORMAL,1.0,0.7,67.08333333333333,67.08333333333333,,,91.66666666666666,91.66666666666666,71.25,71.25,CONFIRMED_POCKET,2.0,EMERGING_POCKET,0.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,3652,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,36.4,2026-06-15,-0.5494505494505364,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
神達,AI,運算設備,HIGH,A,66.4,63.0,3.940388949003415,8.602319593084484,1.769471709393322,1,1,1,1,74.52830188679245,,,,,71.0,,0.31645569620253144,0.5359999999999996,-6.101694915254241,-6.101694915254241,3,7,2845494767.5999994,-90093586.9000001,2935588354.4999995,0.0,5.2927927927928,11.04513064133017,5.649717514124286,2.6053804721010403,VOLATILE_RANGE,NORMAL,1.0,0.7,67.08333333333333,67.08333333333333,,,38.333333333333336,38.333333333333336,71.25,71.25,EMERGING_POCKET,1.0,,,EMERGING_POCKET,67.56756756756756,False,False,False,3706,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,93.5,2026-06-15,-8.449197860962576,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
東台,ELECTRICAL_MACHINERY,金屬加工用機械,HIGH,A,70.1,24.0,8.532063421935888,4.691106348500229,2.1916253229022242,0,0,1,1,76.63280116110305,,,,,230.0,,0.1719298245614033,0.2373333333333332,-13.303269447576094,-13.303269447576094,3,8,245299217.35,-77656971.20000005,322956188.5500001,1.0,9.884467265725272,7.133917396745915,6.071871127633188,1.3666483020752938,VOLATILE_RANGE,NORMAL,0.0,0.8,17.083333333333332,17.083333333333332,,,8.333333333333332,8.333333333333332,85.83333333333333,85.83333333333333,EMERGING_POCKET,1.0,EMERGING_POCKET,1.0,EMERGING_POCKET,17.56756756756757,False,False,False,4526,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,42.8,2026-06-15,-9.929906542056077,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
穎漢,ELECTRICAL_MACHINERY,金屬加工用機械,HIGH,A,69.8,31.0,8.539031620625547,8.11544137893876,3.9304050828429915,0,0,1,1,88.67924528301887,,,,,213.0,,0.38823529411764673,0.18309859154929534,-6.060606060606066,-6.169965075669392,3,4,11059016.999999989,-325327.05000000447,11384344.049999993,1.0,9.891435464414933,10.558252427184446,7.8106508875739555,1.243873935637336,VOLATILE_RANGE,NORMAL,0.0,0.4,17.083333333333332,17.083333333333332,,,5.0,5.0,12.083333333333334,12.083333333333334,EMERGING_POCKET,1.0,EMERGING_POCKET,1.0,EMERGING_POCKET,17.56756756756757,False,False,False,4562,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,45.55,2026-06-15,-19.9780461031833,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
和碩,COMMUNICATION_NETWORK,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),HIGH,C,64.2,80.0,1.6984436138377301,8.641232800719001,8.435025131229622,1,1,1,1,73.14949201741655,,,,,,,1.0,1.0,0.0,0.0,4,6,502658259.8999999,-251942020.0,754600279.8999999,1.0,3.050847457627115,11.084043848964686,12.315270935960587,2.488558483064029,VOLATILE_RANGE,NORMAL,1.0,0.6,67.08333333333333,67.08333333333333,,,99.58333333333333,99.58333333333333,48.333333333333336,48.333333333333336,EMERGING_POCKET,1.0,EMERGING_POCKET,0.0,EMERGING_POCKET,67.56756756756756,False,False,False,4938,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,91.2,2026-06-15,-8.442982456140358,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
臻鼎-KY,PCB_ELECTRONIC_MATERIALS,硬板、軟板、IC載板製造,HIGH,A,60.6,113.0,5.055363146501879,0.5647077487467955,-0.2885633850712388,0,0,1,1,90.05805515239477,,,,,,,0.14960629921259844,0.5962616822429907,-9.999999999999998,-9.999999999999998,3,6,-785965104.0,-3823275439.0,3037310335.0,0.0,6.407766990291264,3.007518796992481,3.5916824196597252,0.2880453450725611,VOLATILE_RANGE,NORMAL,0.0,0.6,17.083333333333332,17.083333333333332,,,50.0,50.0,48.333333333333336,48.333333333333336,NO_POCKET,0.0,NO_POCKET,0.0,NO_POCKET,32.142857142857146,False,False,False,4958,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,548.0,2026-06-15,7.664233576642343,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,0.0,0.0,bundle_A
遠雄港,SHIPPING_CONTAINER,貨櫃運輸集散及倉儲,HIGH,A,63.3,86.0,1.629703512075431,0.7444399477702479,-1.3059883789883875,1,1,1,1,69.95645863570392,,,,,61.0,,0.3939393939393934,0.5396825396825403,-1.980198019801982,-1.980198019801982,5,9,51639683.3,25634881.499999996,26004801.8,1.0,2.982107355864816,3.1872509960159334,2.5742574257425765,2.2317013825134744,VOLATILE_RANGE,NORMAL,1.0,0.9,67.08333333333333,67.08333333333333,,,40.0,40.0,93.33333333333333,93.33333333333333,CONFIRMED_POCKET,2.0,EMERGING_POCKET,0.0,CONFIRMED_POCKET,65.9090909090909,False,False,False,5607,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,51.8,2026-06-15,0.7722007722007929,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
達運,OPTOELECTRONICS,顯示器模組,HIGH,A,65.0,73.0,2.480348769451046,4.751433556070861,-5.530410821232612,1,1,1,1,82.80116110304789,,,,,,,0.09803921568627448,0.41747572815533984,-9.24092409240924,-9.24092409240924,3,8,39605387.95,-29099663.7,68705051.65,1.0,3.832752613240431,7.194244604316546,-1.650165016501648,1.6403670537415884,VOLATILE_RANGE,NORMAL,1.0,0.8,67.08333333333333,67.08333333333333,,,20.833333333333336,20.833333333333336,85.83333333333333,85.83333333333333,NO_POCKET,0.0,EMERGING_POCKET,1.0,EMERGING_POCKET,67.56756756756756,False,False,False,6120,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,14.9,2026-06-15,-5.369127516778526,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
惠特,PCB_ELECTRONIC_MATERIALS,生產製程及檢測設備,HIGH,A,62.7,96.0,4.000394209738589,-2.4428110482456855,16.732567565742574,0,0,1,1,91.50943396226415,,,,,,,0.5692307692307692,0.391705069124424,-6.46651270207852,-7.758620689655171,2,4,-971621886.0,530171442.5,-1501793328.5,0.0,5.352798053527974,0.0,20.61281337047354,1.2884205918805876,VOLATILE_RANGE,NORMAL,0.0,0.4,17.083333333333332,17.083333333333332,,,16.666666666666664,16.666666666666664,12.083333333333334,12.083333333333334,NO_POCKET,0.0,NO_POCKET,0.0,NO_POCKET,32.142857142857146,False,False,False,6706,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,216.5,2026-06-15,-24.480369515011546,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,0.0,0.0,bundle_A
凌巨,OPTOELECTRONICS,顯示器模組,HIGH,A,74.6,6.0,8.619106127720588,12.438141332706687,7.35894727884252,1,1,1,1,95.93613933236574,,,,,,,0.5064935064935066,0.5772357723577242,-4.322766570605186,-4.597701149425271,5,9,93231322.30000001,-8882800.000000004,102114122.30000001,1.0,9.971509971509974,14.880952380952372,11.239193083573484,2.011993388396721,VOLATILE_RANGE,NORMAL,1.0,0.9,67.08333333333333,67.08333333333333,,,45.0,45.0,93.33333333333333,93.33333333333333,NO_POCKET,0.0,EMERGING_POCKET,1.0,EMERGING_POCKET,67.56756756756756,False,False,False,8105,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,19.3,2026-06-15,10.880829015544036,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
至上,SEMICONDUCTOR,IC通路,HIGH,A,60.8,108.0,1.8078670365718086,3.836258719196173,5.712080334357773,1,1,1,1,69.5210449927431,,,,,42.0,,0.975609756097559,0.5177304964539007,-0.11990407673861947,-3.3642691415313286,4,7,759222499.5999999,-1063219913.5000002,1822442413.1000001,1.0,3.1602708803611934,6.279069767441858,9.592326139088737,1.7938055607389936,VOLATILE_RANGE,NORMAL,1.0,0.7,67.08333333333333,67.08333333333333,,,35.833333333333336,35.833333333333336,71.25,71.25,NO_POCKET,0.0,EMERGING_POCKET,0.0,EMERGING_POCKET,67.56756756756756,False,False,False,8112,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,91.4,2026-06-15,6.455142231947475,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
寶一,ELECTRICAL_MACHINERY,金屬加工處理,HIGH,A,60.1,118.0,3.874556266251883,8.749049416870603,3.1127611882760364,1,1,1,1,56.24092888243832,,,,,147.0,,0.4807692307692305,0.3422818791946304,-3.776223776223775,-5.364511691884466,3,6,29793517.450000003,-3569700.0,33363217.450000003,1.0,5.226960110041268,11.191860465116289,6.9930069930070005,3.0620046836042447,VOLATILE_RANGE,NORMAL,1.0,0.6,67.08333333333333,67.08333333333333,,,11.666666666666666,11.666666666666666,48.333333333333336,48.333333333333336,EMERGING_POCKET,1.0,NO_POCKET,0.0,EMERGING_POCKET,67.56756756756756,False,False,False,8222,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,38.25,2026-06-15,-7.712418300653601,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
泰金寶-DR,COMPUTER_PERIPHERALS,電腦代工,MEDIUM,B,70.5,20.0,8.6475961562106,10.641301101287004,26.577975219527783,1,1,1,1,98.25834542815674,,,,,,,0.9576271186440672,0.921296296296296,-0.5841121495327228,-2.1052631578947434,3,6,-68350866.35,111653354.92000002,-180004221.27,0.0,9.999999999999986,13.08411214953269,30.458221024258748,2.9430935006463836,VOLATILE_RANGE,NORMAL,1.0,0.6,67.08333333333333,67.08333333333333,,,92.5,92.5,48.333333333333336,48.333333333333336,CONFIRMED_POCKET,2.0,,,CONFIRMED_POCKET,65.9090909090909,False,False,False,9105,2026-06-01,2026-06-01,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,9.68,2026-06-15,2.789256198347112,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
東陽,AUTOMOTIVE,鈑金,HIGH,A,72.8,15.0,4.773221123653171,2.0720023927819575,10.312869670373725,1,1,1,1,87.03837798696597,81.34978229317852,,1.8961985645958161,,,,0.40000000000000036,0.35483870967741954,-7.991587802313349,-7.991587802313349,2,4,400433014.6,-112518116.10000001,512951130.70000005,0.0,5.257142857142849,6.473988439306355,14.981273408239693,3.022179804601443,VOLATILE_RANGE,NORMAL,1.0,0.4,64.16666666666667,64.16666666666667,,,6.666666666666667,6.666666666666667,14.583333333333334,14.583333333333334,EMERGING_POCKET,0.0,,,EMERGING_POCKET,61.53846153846154,False,False,False,1319,2026-06-02,2026-06-02,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,92.1,2026-06-16,8.577633007600438,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
南紡,TEXTILE_FIBER,紡紗,HIGH,AC,65.6,81.0,9.168587919019977,14.925745045912576,16.69911762965539,1,1,1,1,76.68356263577118,15.747460087082729,,20.312034182896152,,,,0.8928571428571427,0.7215189873417719,-1.2448132780083054,-2.500000000000002,4,4,28937554.199999996,-8182160.9,37119715.099999994,0.0,9.652509652509655,19.327731092436974,21.36752136752136,5.215468667957392,VOLATILE_RANGE,NORMAL,1.0,0.4,64.16666666666667,64.16666666666667,,,62.5,62.5,14.583333333333334,14.583333333333334,CONFIRMED_POCKET,3.0,EMERGING_POCKET,0.0,CONFIRMED_POCKET,64.0,False,False,False,1440,2026-06-02,2026-06-02,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,14.2,2026-06-16,-6.690140845070413,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
耿鼎,AUTOMOTIVE,鈑金,HIGH,A,71.0,31.0,1.8096562481616951,0.45694812275460794,10.477895745782929,1,1,1,1,85.44532947139754,76.12481857764877,,3.106836964582925,,,,0.7333333333333333,0.6407185628742521,-2.2421524663677084,-2.3569023569023573,3,6,-10904441.250000017,1985809.2999999998,-12890250.550000016,1.0,2.2935779816513735,4.858934169279006,15.146299483648896,1.9303190095859293,VOLATILE_RANGE,NORMAL,1.0,0.6,64.16666666666667,64.16666666666667,,,40.0,40.0,46.666666666666664,46.666666666666664,EMERGING_POCKET,0.0,,,EMERGING_POCKET,61.53846153846154,False,False,False,1524,2026-06-02,2026-06-02,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,33.45,2026-06-16,-11.659192825112108,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
江申,AUTOMOTIVE,其他,HIGH,A,62.2,114.0,-0.05657130613925254,-1.78189871027985,-6.478988696083232,0,0,1,1,75.81462708182477,71.91582002902757,,1.2996023509323986,,,,0.2653061224489795,0.668449197860963,-4.317548746518096,-4.317548746518096,4,4,845100.0,552137.4,292962.6,1.0,0.42735042735042583,2.6200873362445476,-1.810584958217265,0.5793597982792602,VOLATILE_RANGE,NORMAL,0.0,0.4,14.166666666666666,14.166666666666666,,,50.0,50.0,14.583333333333334,14.583333333333334,EMERGING_POCKET,0.0,NO_POCKET,0.0,EMERGING_POCKET,11.538461538461538,False,False,False,1525,2026-06-02,2026-06-02,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,70.5,2026-06-16,-7.092198581560282,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
東聯,TEXTILE_FIBER,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),HIGH,AC,66.5,69.0,6.109484859916914,3.3757917312533747,9.89852539599232,1,1,1,1,80.95582910934105,55.51523947750363,,8.480196543945809,,,,0.8604651162790696,0.6470588235294112,-1.0869565217391353,-3.4220532319391705,4,5,81453798.9,25831575.3,55622223.60000001,1.0,6.593406593406592,7.777777777777772,14.566929133858286,2.469916691779299,VOLATILE_RANGE,NORMAL,1.0,0.5,64.16666666666667,64.16666666666667,,,41.66666666666667,41.66666666666667,28.333333333333332,28.333333333333332,CONFIRMED_POCKET,3.0,EMERGING_POCKET,0.0,CONFIRMED_POCKET,64.0,False,False,False,1710,2026-06-02,2026-06-02,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,14.55,2026-06-16,-7.216494845360833,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
中纖,TEXTILE_FIBER,人纖原料,HIGH,C,65.8,78.0,9.406188156620198,20.5980139534756,20.527214415498676,1,1,1,1,88.7038377986966,28.447024673439767,,20.08560437508561,,66.0,,0.9096045197740112,0.7563451776649744,-1.2519561815336422,-3.0721966205837226,3,3,12463731.759999998,540525.7500000019,11923206.009999996,1.0,9.890109890109876,25.0,25.19561815336464,6.711829056938593,VOLATILE_RANGE,NORMAL,1.0,0.3,64.16666666666667,64.16666666666667,,,68.33333333333333,68.33333333333333,5.833333333333333,5.833333333333333,CONFIRMED_POCKET,3.0,,,CONFIRMED_POCKET,64.0,False,False,False,1718,2026-06-02,2026-06-02,WINDOW_FIRST_SEEN,,False,LEFT_CENSORED,8.0,2026-06-16,15.12500000000001,,EXCLUDED_LEFT_CENSORED,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,1.0,1.0,0.0,bundle_A
