stock_id,stock_name,episode_start_date,entry_date,entry_close,action_date,feature_as_of_date,current_close_as_of_action_date,current_return_as_of_action_date,MFE_as_of_action_date,MAE_as_of_action_date,days_since_entry,current_top120_status,days_outside_top120,days_since_reentry,momentum_rank_as_of_action_date,momentum_rank_change_1d,momentum_rank_change_3d,rs_slope_3d,rs_slope_5d,institution_flow_acceleration,pocket_activity,pocket_durability,market_path_state,lifecycle_state,informational_state,watchlist_action_shadow,action_reasons,evidence_family_count,persistent_evidence_families,state_evidence,previous_lifecycle_state,state_transition,max_source_date,point_in_time_valid,formal_watch_on_action_date,watch_history_source,rank_source,pocket_source_date,market_source_date,data_status,episode_return_10d,episode_outcome_from_entry,episode_maturity_date,barrier_outcome,winner_hit_date,loser_hit_date,barrier_hit_date,forward_return_10d_from_action_date,forward_outcome_from_action_date,forward_maturity_date,forward_barrier_outcome_from_action_date
2449,京元電子,2026-05-28,2026-05-28,320.0,2026-06-02,2026-06-02,306.5,-4.218750000000004,2.968750000000009,-6.874999999999998,3,False,2,2.0,421.0,-72.0,-236.0,,,-10956803080.5,ACTIVE,FRAGILE,NORMAL,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance"", ""Momentum Rank"", ""Pocket Durability""]",4,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -236, ""days_outside_top120"": 2}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -10956803080.5, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -4.100273934747545, ""excess_3d"": -8.620736046524403}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> DETERIORATING,2026-06-02,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-06-02,2026-06-02,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-15.000000000000002,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-02,2026-06-02,-9.298531810766718,LOSER,2026-06-16,HIT_LOSER_FIRST
2451,創見,2026-05-28,2026-05-28,322.0,2026-05-28,2026-05-28,322.0,0.0,0.0,0.0,0,False,1,,124.0,,,,,679888832.0,HIGH_ACTIVITY,FRAGILE,NORMAL,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 679888832.0, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": NaN, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",,NONE -> NEW_DISCOVERY,2026-05-28,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-05-28,2026-05-28,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_WINNER_FIRST,2026-06-02,,2026-06-02,-9.316770186335399,LOSER,2026-06-11,HIT_WINNER_FIRST
2451,創見,2026-05-28,2026-05-28,322.0,2026-05-29,2026-05-29,338.0,4.968944099378891,6.521739130434789,2.1739130434782705,1,True,0,0.0,54.0,70.0,,,,1157738022.0,ACTIVE,DURABLE,NORMAL,REACCELERATING,REACCELERATING,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 1157738022.0, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 2.456135996793063, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-05-29,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-05-29,2026-05-29,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_WINNER_FIRST,2026-06-02,,2026-06-02,-9.615384615384615,LOSER,2026-06-12,HIT_WINNER_FIRST
2451,創見,2026-05-28,2026-05-28,322.0,2026-06-01,2026-06-01,357.5,11.024844720496896,11.801242236024834,2.1739130434782705,2,True,0,1.0,25.0,29.0,,,,1817134259.5,HIGH_ACTIVITY,DURABLE,NORMAL,CONTINUATION,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 1817134259.5, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 4.416826925441386, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",REACCELERATING,REACCELERATING -> CONTINUATION,2026-06-01,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-06-01,2026-06-01,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_WINNER_FIRST,2026-06-02,,2026-06-02,-13.286713286713292,LOSER,2026-06-15,HIT_LOSER_FIRST
2451,創見,2026-05-28,2026-05-28,322.0,2026-06-02,2026-06-02,363.5,12.88819875776397,17.701863354037272,2.1739130434782705,3,False,1,2.0,138.0,-113.0,-14.0,,,-264205081.0,HIGH_ACTIVITY,DURABLE,NORMAL,STALE,RESERVE,TARGET_REACHED,"[""Momentum Rank""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -14, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -264205081.0, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.194399944831992, ""excess_3d"": 8.486212711239572}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",CONTINUATION,CONTINUATION -> STALE,2026-06-02,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-06-02,2026-06-02,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_WINNER_FIRST,2026-06-02,,2026-06-02,-14.030261348005501,LOSER,2026-06-16,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-05-28,2026-05-28,161.0,0.0,0.0,0.0,0,False,1,,135.0,,,,,88898565.0,ACTIVE,FRAGILE,NORMAL,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 88898565.0, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": NaN, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",,NONE -> NEW_DISCOVERY,2026-05-28,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-05-28,2026-05-28,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-05-29,2026-05-29,162.0,0.6211180124223503,2.1739130434782705,-0.9316770186335366,1,False,2,,214.0,-79.0,,,,27654141.0,ACTIVE,FRAGILE,NORMAL,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Momentum Rank"", ""Pocket Durability""]",2,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 2}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 27654141.0, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.891690090163478, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> DETERIORATING,2026-05-29,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-05-29,2026-05-29,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,-9.567901234567898,LOSER,2026-06-12,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-06-01,2026-06-01,167.0,3.7267080745341685,4.347826086956519,-0.9316770186335366,2,False,3,,188.0,26.0,,,,85614163.0,ACTIVE,DURABLE,NORMAL,STALE,RESERVE,WARNING_SHADOW,"[""Momentum Rank""]",1,"[""Momentum Rank""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 3}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 85614163.0, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.7340159092970264, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",DETERIORATING,DETERIORATING -> STALE,2026-06-01,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-06-01,2026-06-01,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,-9.58083832335329,LOSER,2026-06-15,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-06-02,2026-06-02,167.5,4.037267080745344,4.658385093167694,-0.9316770186335366,3,False,4,,183.0,5.0,-48.0,,,-85069744.5,ACTIVE,FRAGILE,NORMAL,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Market-relative Performance"", ""Momentum Rank"", ""Pocket Durability""]",3,"[""Momentum Rank""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": -48, ""days_outside_top120"": 4}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -85069744.5, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.18452053588489115, ""excess_3d"": -0.36471896577905394}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",STALE,STALE -> DETERIORATING,2026-06-02,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-06-02,2026-06-02,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,-8.656716417910449,LOSER,2026-06-16,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-06-03,2026-06-03,165.0,2.4844720496894457,5.2795031055900665,-0.9316770186335366,4,False,5,,,,,,,14099488.5,ACTIVE,DURABLE,NORMAL,DETERIORATING,DETERIORATING,REMOVE_SHADOW,"[""Market-relative Performance"", ""Momentum Rank""]",2,"[""Market-relative Performance"", ""Momentum Rank""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 5}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 14099488.5, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -3.47213180661079, ""excess_3d"": -2.0070941508030016}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-06-03,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-06-03,2026-06-03,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,-5.151515151515151,NEUTRAL,2026-06-17,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-06-04,2026-06-04,162.0,0.6211180124223503,5.2795031055900665,-0.9316770186335366,5,False,6,,,,,,,-117258507.5,ACTIVE,FRAGILE,NORMAL,DETERIORATING,DETERIORATING,REMOVE_SHADOW,"[""Institution Flow"", ""Market-relative Performance"", ""Momentum Rank"", ""Pocket Durability""]",4,"[""Market-relative Performance"", ""Momentum Rank""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 6}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -117258507.5, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.1356287974212056, ""excess_3d"": -3.742943719924041}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-06-04,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-06-04,2026-06-04,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,6.172839506172845,NEUTRAL,2026-06-18,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-06-05,2026-06-05,158.5,-1.552795031055898,5.2795031055900665,-2.4844720496894457,6,False,7,,,,,,,-52237611.0,ACTIVE,FRAGILE,NORMAL,DETERIORATING,DETERIORATING,REMOVE_SHADOW,"[""Institution Flow"", ""Market-relative Performance"", ""Momentum Rank"", ""Pocket Durability""]",4,"[""Institution Flow"", ""Market-relative Performance"", ""Momentum Rank"", ""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 7}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -52237611.0, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.8326616753727256, ""excess_3d"": -4.305533980576492}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-06-05,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-06-05,2026-06-05,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,12.618296529968465,WINNER,2026-06-22,HIT_LOSER_FIRST
2458,義隆,2026-05-28,2026-05-28,161.0,2026-06-08,2026-06-08,156.5,-2.795031055900621,5.2795031055900665,-9.316770186335399,7,False,8,,,,,,,-106473456.5,LOW_ACTIVITY,FRAGILE,WEAKENING,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Momentum Rank"", ""Pocket Durability""]",3,"[""Institution Flow"", ""Momentum Rank"", ""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 8}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -106473456.5, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 2.217485400117203, ""excess_3d"": 1.211880140177601}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-06-08,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-06-08,2026-06-08,RECONSTRUCTED_NOT_PRODUCTION_EXACT,-9.316770186335399,LOSER,2026-06-11,HIT_LOSER_FIRST,,2026-06-08,2026-06-08,6.070287539936103,NEUTRAL,2026-06-23,HIT_LOSER_FIRST
2484,希華,2026-05-28,2026-05-28,55.2,2026-05-28,2026-05-28,55.2,0.0,0.0,0.0,0,True,0,,34.0,,,,,454206244.8,HIGH_ACTIVITY,DURABLE,NORMAL,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 454206244.8, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": NaN, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-05-28,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-05-28,2026-05-28,RECONSTRUCTED_NOT_PRODUCTION_EXACT,9.963768115942017,NEUTRAL,2026-06-11,HIT_LOSER_FIRST,,2026-06-02,2026-06-02,9.963768115942017,NEUTRAL,2026-06-11,HIT_LOSER_FIRST
2484,希華,2026-05-28,2026-05-28,55.2,2026-05-29,2026-05-29,54.3,-1.630434782608703,5.072463768115942,-3.6231884057971064,1,False,1,,,,,,,80886034.19999999,ACTIVE,DURABLE,NORMAL,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 80886034.19999999, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -4.143242885194532, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",NEW_DISCOVERY,NEW_DISCOVERY -> HEALTHY_PULLBACK,2026-05-29,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-05-29,2026-05-29,RECONSTRUCTED_NOT_PRODUCTION_EXACT,9.963768115942017,NEUTRAL,2026-06-11,HIT_LOSER_FIRST,,2026-06-02,2026-06-02,22.836095764272567,WINNER,2026-06-12,HIT_LOSER_FIRST
2484,希華,2026-05-28,2026-05-28,55.2,2026-06-01,2026-06-01,53.2,-3.6231884057971064,5.072463768115942,-4.710144927536231,2,False,2,,,,,,,59769251.79999998,HIGH_ACTIVITY,DURABLE,NORMAL,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Momentum Rank""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 2}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 59769251.79999998, ""buy_days_5d"": 1}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -3.378186532555494, ""excess_3d"": NaN}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> HEALTHY_PULLBACK,2026-06-01,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-06-01,2026-06-01,RECONSTRUCTED_NOT_PRODUCTION_EXACT,9.963768115942017,NEUTRAL,2026-06-11,HIT_LOSER_FIRST,,2026-06-02,2026-06-02,37.78195488721803,WINNER,2026-06-15,HIT_LOSER_FIRST
2484,希華,2026-05-28,2026-05-28,55.2,2026-06-02,2026-06-02,51.9,-5.978260869565222,5.072463768115942,-9.420289855072472,3,False,3,,154.0,,-120.0,,,-747048468.8,ACTIVE,FRAGILE,NORMAL,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance"", ""Momentum Rank"", ""Pocket Durability""]",4,"[""Momentum Rank""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": -120, ""days_outside_top120"": 3}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -747048468.8, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -2.9275307560460817, ""excess_3d"": -10.38024691608962}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> DETERIORATING,2026-06-02,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-06-02,2026-06-02,RECONSTRUCTED_NOT_PRODUCTION_EXACT,9.963768115942017,NEUTRAL,2026-06-11,HIT_LOSER_FIRST,,2026-06-02,2026-06-02,35.645472061657046,WINNER,2026-06-16,HIT_LOSER_FIRST
