stock_id,episode_start_date,action_date,old_episode_return_copied_to_candidate_day,old_episode_outcome_copied_to_candidate_day,recalculated_forward_return_10d_from_action_date,forward_outcome_from_action_date,forward_maturity_date,copy_pattern_detected,outcome_label_changed_after_recalculation,audit_classification
1256,2026-07-06,2026-07-08,-7.0351758793969825,LOSER,-5.7644110275689275,NEUTRAL,2026-07-23,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1256,2026-07-06,2026-07-09,-7.0351758793969825,LOSER,-7.088607594936713,LOSER,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1256,2026-07-06,2026-07-13,-7.0351758793969825,LOSER,-3.90625,NEUTRAL,2026-07-27,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1256,2026-07-06,2026-07-20,-7.0351758793969825,LOSER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-06-17,24.504692387904072,WINNER,24.504692387904072,WINNER,2026-07-02,False,False,NO_COPY_PATTERN
1301,2026-06-17,2026-06-18,24.504692387904072,WINNER,20.116054158607355,WINNER,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-06-22,24.504692387904072,WINNER,15.267175572519086,WINNER,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-06-24,24.504692387904072,WINNER,6.422018348623859,NEUTRAL,2026-07-08,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-06-25,24.504692387904072,WINNER,-5.517241379310345,NEUTRAL,2026-07-09,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-06-26,24.504692387904072,WINNER,15.325670498084287,WINNER,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-02,24.504692387904072,WINNER,5.192629815745375,NEUTRAL,2026-07-17,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-03,24.504692387904072,WINNER,-2.4154589371980673,NEUTRAL,2026-07-20,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-13,24.504692387904072,WINNER,2.491694352159479,NEUTRAL,2026-07-27,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-14,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-15,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-16,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-17,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-20,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-21,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-22,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1301,2026-06-17,2026-07-23,24.504692387904072,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1304,2026-07-03,2026-07-03,-16.451612903225808,LOSER,-16.451612903225808,LOSER,2026-07-20,False,False,NO_COPY_PATTERN
1310,2026-06-24,2026-06-24,11.278952668680777,NEUTRAL,11.278952668680775,NEUTRAL,2026-07-08,False,False,NO_COPY_PATTERN
1310,2026-06-24,2026-06-25,11.278952668680777,NEUTRAL,2.4752475247524774,NEUTRAL,2026-07-09,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-06-26,11.278952668680777,NEUTRAL,4.439959636730562,NEUTRAL,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-06-29,11.278952668680777,NEUTRAL,3.0000000000000027,NEUTRAL,2026-07-14,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-06-30,11.278952668680777,NEUTRAL,-0.4739336492891044,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-02,11.278952668680777,NEUTRAL,-2.4038461538461564,NEUTRAL,2026-07-17,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-03,11.278952668680777,NEUTRAL,-12.982456140350884,LOSER,2026-07-20,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-06,11.278952668680777,NEUTRAL,-15.593220338983048,LOSER,2026-07-21,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-13,11.278952668680777,NEUTRAL,-13.33333333333332,LOSER,2026-07-27,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-14,11.278952668680777,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-15,11.278952668680777,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-16,11.278952668680777,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-17,11.278952668680777,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1310,2026-06-24,2026-07-20,11.278952668680777,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-06-25,-0.3984063745020028,NEUTRAL,-0.3984063745020028,NEUTRAL,2026-07-09,False,False,NO_COPY_PATTERN
1313,2026-06-25,2026-06-29,-0.3984063745020028,NEUTRAL,0.819672131147553,NEUTRAL,2026-07-14,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-06-30,-0.3984063745020028,NEUTRAL,1.6064257028112428,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-07-02,-0.3984063745020028,NEUTRAL,-6.153846153846154,LOSER,2026-07-17,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-07-03,-0.3984063745020028,NEUTRAL,-17.48251748251748,LOSER,2026-07-20,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-07-06,-0.3984063745020028,NEUTRAL,-11.808118081180819,LOSER,2026-07-21,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-07-14,-0.3984063745020028,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-07-15,-0.3984063745020028,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1313,2026-06-25,2026-07-16,-0.3984063745020028,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1315,2026-06-24,2026-06-24,2.4077046548956593,NEUTRAL,2.4077046548956593,NEUTRAL,2026-07-08,False,False,NO_COPY_PATTERN
1321,2026-07-03,2026-07-03,0.3134796238244641,NEUTRAL,0.31347962382446415,NEUTRAL,2026-07-20,False,False,NO_COPY_PATTERN
1321,2026-07-03,2026-07-06,0.3134796238244641,NEUTRAL,0.0,NEUTRAL,2026-07-21,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1321,2026-07-03,2026-07-21,0.3134796238244641,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1339,2026-07-06,2026-07-06,-0.660066006600668,NEUTRAL,-0.660066006600668,NEUTRAL,2026-07-21,False,False,NO_COPY_PATTERN
1339,2026-07-06,2026-07-21,-0.660066006600668,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1416,2026-07-08,2026-07-08,0.0,NEUTRAL,0.0,NEUTRAL,2026-07-23,False,False,NO_COPY_PATTERN
1416,2026-07-08,2026-07-09,0.0,NEUTRAL,-1.3574660633484226,NEUTRAL,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1417,2026-07-02,2026-07-02,-5.621621621621619,NEUTRAL,-5.621621621621619,NEUTRAL,2026-07-17,False,False,NO_COPY_PATTERN
1417,2026-07-02,2026-07-03,-5.621621621621619,NEUTRAL,-5.263157894736825,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1417,2026-07-02,2026-07-16,-5.621621621621619,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1419,2026-07-07,2026-07-07,-0.1515151515151469,NEUTRAL,-0.15151515151514694,NEUTRAL,2026-07-22,False,False,NO_COPY_PATTERN
1419,2026-07-07,2026-07-08,-0.1515151515151469,NEUTRAL,-1.0526315789473717,NEUTRAL,2026-07-23,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1419,2026-07-07,2026-07-09,-0.1515151515151469,NEUTRAL,0.0,NEUTRAL,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1419,2026-07-07,2026-07-17,-0.1515151515151469,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1419,2026-07-07,2026-07-20,-0.1515151515151469,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-06-29,6.626506024096401,NEUTRAL,6.626506024096401,NEUTRAL,2026-07-14,False,False,NO_COPY_PATTERN
1435,2026-06-29,2026-06-30,6.626506024096401,NEUTRAL,-2.925045703839124,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-02,6.626506024096401,NEUTRAL,-30.71104387291982,LOSER,2026-07-17,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-03,6.626506024096401,NEUTRAL,-30.58823529411765,LOSER,2026-07-20,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-06,6.626506024096401,NEUTRAL,-30.22388059701493,LOSER,2026-07-21,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-07,6.626506024096401,NEUTRAL,-28.358208955223883,LOSER,2026-07-22,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-08,6.626506024096401,NEUTRAL,-21.996303142329023,LOSER,2026-07-23,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-09,6.626506024096401,NEUTRAL,-20.547945205479458,LOSER,2026-07-24,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1435,2026-06-29,2026-07-13,6.626506024096401,NEUTRAL,-5.380333951762517,NEUTRAL,2026-07-27,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-06-23,2.4958402662229595,NEUTRAL,2.4958402662229595,NEUTRAL,2026-07-07,False,False,NO_COPY_PATTERN
1437,2026-06-23,2026-06-25,2.4958402662229595,NEUTRAL,1.9867549668874274,NEUTRAL,2026-07-09,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-06-26,2.4958402662229595,NEUTRAL,1.4950166112956742,NEUTRAL,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-06-29,2.4958402662229595,NEUTRAL,1.1627906976744207,NEUTRAL,2026-07-14,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-07-02,2.4958402662229595,NEUTRAL,1.1551155115511413,NEUTRAL,2026-07-17,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-07-03,2.4958402662229595,NEUTRAL,-0.1607717041800627,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-07-13,2.4958402662229595,NEUTRAL,1.1456628477904962,NEUTRAL,2026-07-27,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1437,2026-06-23,2026-07-15,2.4958402662229595,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1438,2026-06-11,2026-06-11,-5.197505197505192,NEUTRAL,-5.197505197505192,NEUTRAL,2026-06-26,False,False,NO_COPY_PATTERN
1438,2026-06-11,2026-06-26,-5.197505197505192,NEUTRAL,-4.1666666666666625,NEUTRAL,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1438,2026-06-11,2026-07-21,-5.197505197505192,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1445,2026-07-02,2026-07-02,-8.097165991902832,LOSER,-8.097165991902832,LOSER,2026-07-17,False,False,NO_COPY_PATTERN
1449,2026-06-24,2026-06-24,-6.688963210702337,LOSER,-6.688963210702337,LOSER,2026-07-08,False,False,NO_COPY_PATTERN
1452,2026-07-03,2026-07-03,-3.765690376569031,NEUTRAL,-3.765690376569031,NEUTRAL,2026-07-20,False,False,NO_COPY_PATTERN
1452,2026-07-03,2026-07-14,-3.765690376569031,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1452,2026-07-03,2026-07-15,-3.765690376569031,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1452,2026-07-03,2026-07-16,-3.765690376569031,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1456,2026-06-16,2026-06-16,-3.7800687285223455,NEUTRAL,-3.7800687285223455,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
1456,2026-06-16,2026-06-17,-3.7800687285223455,NEUTRAL,-6.930693069306937,LOSER,2026-07-02,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1456,2026-06-16,2026-06-18,-3.7800687285223455,NEUTRAL,-9.03225806451613,LOSER,2026-07-03,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1456,2026-06-16,2026-06-24,-3.7800687285223455,NEUTRAL,-7.046979865771819,LOSER,2026-07-08,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1464,2026-07-03,2026-07-03,-5.000000000000004,NEUTRAL,-5.000000000000004,NEUTRAL,2026-07-20,False,False,NO_COPY_PATTERN
1465,2026-06-17,2026-06-17,1.2048192771084263,NEUTRAL,1.2048192771084265,NEUTRAL,2026-07-02,False,False,NO_COPY_PATTERN
1465,2026-06-17,2026-07-03,1.2048192771084263,NEUTRAL,-0.3861003861003742,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1465,2026-06-17,2026-07-14,1.2048192771084263,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1465,2026-06-17,2026-07-16,1.2048192771084263,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-02,-4.201680672268903,NEUTRAL,-4.201680672268903,NEUTRAL,2026-07-17,False,False,NO_COPY_PATTERN
1466,2026-07-02,2026-07-03,-4.201680672268903,NEUTRAL,-5.978260869565211,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-14,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-16,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-17,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-20,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-21,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-22,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-23,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1466,2026-07-02,2026-07-24,-4.201680672268903,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-02,-1.4722536806342057,NEUTRAL,-1.4722536806342057,NEUTRAL,2026-07-17,False,False,NO_COPY_PATTERN
1467,2026-07-02,2026-07-03,-1.4722536806342057,NEUTRAL,-1.4418125643666402,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-14,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-15,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-16,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-20,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-21,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-22,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-23,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1467,2026-07-02,2026-07-24,-1.4722536806342057,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1474,2026-07-02,2026-07-02,0.9661835748792312,NEUTRAL,0.9661835748792313,NEUTRAL,2026-07-17,False,False,NO_COPY_PATTERN
1474,2026-07-02,2026-07-03,0.9661835748792312,NEUTRAL,-7.488986784140961,LOSER,2026-07-20,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1474,2026-07-02,2026-07-16,0.9661835748792312,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1475,2026-06-24,2026-06-24,0.7407407407407307,NEUTRAL,0.7407407407407307,NEUTRAL,2026-07-08,False,False,NO_COPY_PATTERN
1515,2026-06-17,2026-06-17,51.55642023346305,WINNER,51.55642023346305,WINNER,2026-07-02,False,False,NO_COPY_PATTERN
1515,2026-06-17,2026-06-23,51.55642023346305,WINNER,44.589552238805965,WINNER,2026-07-07,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-06-24,51.55642023346305,WINNER,53.703703703703695,WINNER,2026-07-08,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-06-25,51.55642023346305,WINNER,35.18518518518518,WINNER,2026-07-09,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-06-26,51.55642023346305,WINNER,34.918032786885234,WINNER,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-06-29,51.55642023346305,WINNER,30.36565977742449,WINNER,2026-07-14,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-06-30,51.55642023346305,WINNER,27.441860465116275,WINNER,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-01,51.55642023346305,WINNER,26.51622002820875,WINNER,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-02,51.55642023346305,WINNER,5.134788189987161,NEUTRAL,2026-07-17,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-03,51.55642023346305,WINNER,4.761904761904767,NEUTRAL,2026-07-20,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-06,51.55642023346305,WINNER,-0.4678362573099504,NEUTRAL,2026-07-21,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-07,51.55642023346305,WINNER,-1.1612903225806548,NEUTRAL,2026-07-22,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-08,51.55642023346305,WINNER,-16.867469879518072,LOSER,2026-07-23,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-09,51.55642023346305,WINNER,-15.442092154420916,LOSER,2026-07-24,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-13,51.55642023346305,WINNER,-21.142162818955036,LOSER,2026-07-27,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-14,51.55642023346305,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-15,51.55642023346305,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-16,51.55642023346305,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-17,51.55642023346305,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-20,51.55642023346305,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1515,2026-06-17,2026-07-21,51.55642023346305,WINNER,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1529,2026-06-23,2026-06-23,-1.7429193899782036,NEUTRAL,-1.7429193899782036,NEUTRAL,2026-07-07,False,False,NO_COPY_PATTERN
1531,2026-06-17,2026-06-17,-0.3861003861003742,NEUTRAL,-0.3861003861003742,NEUTRAL,2026-07-02,False,False,NO_COPY_PATTERN
1531,2026-06-17,2026-06-23,-0.3861003861003742,NEUTRAL,1.9379844961240345,NEUTRAL,2026-07-07,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1531,2026-06-17,2026-06-24,-0.3861003861003742,NEUTRAL,1.1627906976744207,NEUTRAL,2026-07-08,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1531,2026-06-17,2026-06-29,-0.3861003861003742,NEUTRAL,1.1673151750972721,NEUTRAL,2026-07-14,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1532,2026-06-11,2026-06-11,-2.1691973969631184,NEUTRAL,-2.1691973969631184,NEUTRAL,2026-06-26,False,False,NO_COPY_PATTERN
1532,2026-06-11,2026-06-24,-2.1691973969631184,NEUTRAL,0.433839479392617,NEUTRAL,2026-07-08,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1532,2026-06-11,2026-07-06,-2.1691973969631184,NEUTRAL,-1.6949152542372947,NEUTRAL,2026-07-21,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1532,2026-06-11,2026-07-07,-2.1691973969631184,NEUTRAL,-1.0683760683760646,NEUTRAL,2026-07-22,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1532,2026-06-11,2026-07-08,-2.1691973969631184,NEUTRAL,0.4319654427645814,NEUTRAL,2026-07-23,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1532,2026-06-11,2026-07-20,-2.1691973969631184,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1535,2026-06-23,2026-06-23,0.2000000000000001,NEUTRAL,0.20000000000000018,NEUTRAL,2026-07-07,False,False,NO_COPY_PATTERN
1536,2026-07-09,2026-07-09,-7.454545454545459,LOSER,-7.454545454545459,LOSER,2026-07-24,False,False,NO_COPY_PATTERN
1541,2026-06-17,2026-06-17,-4.888888888888898,NEUTRAL,-4.888888888888898,NEUTRAL,2026-07-02,False,False,NO_COPY_PATTERN
1604,2026-07-06,2026-07-06,-1.0504201680672232,NEUTRAL,-1.0504201680672232,NEUTRAL,2026-07-21,False,False,NO_COPY_PATTERN
1604,2026-07-06,2026-07-17,-1.0504201680672232,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1604,2026-07-06,2026-07-20,-1.0504201680672232,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1623,2026-07-09,2026-07-09,-3.31125827814569,NEUTRAL,-3.31125827814569,NEUTRAL,2026-07-24,False,False,NO_COPY_PATTERN
1623,2026-07-09,2026-07-13,-3.31125827814569,NEUTRAL,-5.399568034557234,NEUTRAL,2026-07-27,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1626,2026-06-29,2026-06-29,-6.018518518518523,LOSER,-6.018518518518523,LOSER,2026-07-14,False,False,NO_COPY_PATTERN
1626,2026-06-29,2026-06-30,-6.018518518518523,LOSER,-12.236286919831219,LOSER,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1626,2026-06-29,2026-07-02,-6.018518518518523,LOSER,-8.18181818181819,LOSER,2026-07-17,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1626,2026-06-29,2026-07-03,-6.018518518518523,LOSER,-10.267857142857128,LOSER,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-03,4.147465437788034,NEUTRAL,4.147465437788034,NEUTRAL,2026-07-20,False,False,NO_COPY_PATTERN
1702,2026-07-03,2026-07-06,4.147465437788034,NEUTRAL,0.2954209748892156,NEUTRAL,2026-07-21,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-07,4.147465437788034,NEUTRAL,0.4497751124437732,NEUTRAL,2026-07-22,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-08,4.147465437788034,NEUTRAL,0.3016591251885359,NEUTRAL,2026-07-23,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-09,4.147465437788034,NEUTRAL,2.300613496932513,NEUTRAL,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-13,4.147465437788034,NEUTRAL,1.83486238532109,NEUTRAL,2026-07-27,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-17,4.147465437788034,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1702,2026-07-03,2026-07-20,4.147465437788034,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1709,2026-06-25,2026-06-25,14.018691588785035,WINNER,14.018691588785037,WINNER,2026-07-09,False,False,NO_COPY_PATTERN
1709,2026-06-25,2026-06-26,14.018691588785035,WINNER,27.315914489311165,WINNER,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1709,2026-06-25,2026-06-29,14.018691588785035,WINNER,31.690140845070424,WINNER,2026-07-14,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
