stock_id,stock_name,episode_start_date,entry_date,entry_close,action_date,feature_as_of_date,current_close_as_of_action_date,current_return_as_of_action_date,MFE_as_of_action_date,MAE_as_of_action_date,days_since_entry,current_top120_status,days_outside_top120,days_since_reentry,momentum_rank_as_of_action_date,momentum_rank_change_1d,momentum_rank_change_3d,rs_slope_3d,rs_slope_5d,institution_flow_acceleration,pocket_activity,pocket_durability,market_path_state,lifecycle_state,informational_state,watchlist_action_shadow,action_reasons,evidence_family_count,persistent_evidence_families,state_evidence,previous_lifecycle_state,state_transition,max_source_date,point_in_time_valid,formal_watch_on_action_date,watch_history_source,rank_source,pocket_source_date,market_source_date,data_status,episode_return_10d,episode_outcome_from_entry,episode_maturity_date,barrier_outcome,winner_hit_date,loser_hit_date,barrier_hit_date,forward_return_10d_from_action_date,forward_outcome_from_action_date,forward_maturity_date,forward_barrier_outcome_from_action_date,requested_end_date,price_available_through,formal_watch_available_through,requested_2026_07_28_status
6416,瑞祺電通,2026-07-22,2026-07-22,106.0,2026-07-23,2026-07-23,106.5,0.4716981132075526,2.358490566037741,-1.4150943396226467,1,True,0,,12.0,-8.0,6.0,2.1844976539807845,1.2489685702733708,74338576.2,ACTIVE,DURABLE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 6, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 2.1844976539807845, ""rs_slope_5d"": 1.2489685702733708}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 74338576.2, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.41585970950326345, ""excess_3d"": 12.153369450623707}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6416,瑞祺電通,2026-07-22,2026-07-22,106.0,2026-07-24,2026-07-24,103.5,-2.358490566037741,3.7735849056603765,-2.8301886792452824,2,True,0,,9.0,3.0,-5.0,0.525445670278207,1.1370627635822388,8191539.999999996,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Momentum Rank"", ""Pocket Durability""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -5, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 0.525445670278207, ""rs_slope_5d"": 1.1370627635822388}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 8191539.999999996, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.1503497898734607, ""excess_3d"": 5.4315368589624935}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> DETERIORATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6416,瑞祺電通,2026-07-22,2026-07-22,106.0,2026-07-27,2026-07-27,102.0,-3.7735849056603765,3.7735849056603765,-5.754716981132068,3,True,0,,,,,0.19157088122605614,1.2388595119287005,-75890484.7,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Institution Flow"", ""Market-relative Performance"", ""Pocket Durability""]",3,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 0.19157088122605614, ""rs_slope_5d"": 1.2388595119287005}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -75890484.7, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.4019724744832707, ""excess_3d"": -1.1153154901588636}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
1434,福懋,2026-07-23,2026-07-23,19.5,2026-07-23,2026-07-23,19.5,0.0,0.0,0.0,0,True,0,,110.0,19.0,,,0.37275870320403326,155954393.40000004,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": 0.37275870320403326}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 155954393.40000004, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.5066615962957108, ""excess_3d"": -0.5350712621115417}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
1434,福懋,2026-07-23,2026-07-23,19.5,2026-07-24,2026-07-24,19.15,-1.7948717948717996,0.0,-3.589743589743588,1,False,1,,,,,,,85744222.05000004,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 85744222.05000004, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.8716798237054402, ""excess_3d"": 2.096262052227349}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> HEALTHY_PULLBACK,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
1434,福懋,2026-07-23,2026-07-23,19.5,2026-07-27,2026-07-27,18.5,-5.128205128205132,0.0,-6.666666666666665,2,,1,,,,,,,-14900722.849999994,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance"", ""Pocket Durability""]",3,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -14900722.849999994, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -3.3469529868380588, ""excess_3d"": -0.987563917831813}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> DETERIORATING,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
1709,和益,2026-07-23,2026-07-23,27.2,2026-07-23,2026-07-23,27.2,0.0,0.0,0.0,0,True,0,,10.0,2.0,-6.0,0.264858121695094,0.2582596892508519,-27586953.60000001,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,RESERVE,WARNING_SHADOW,"[""Market-relative Performance"", ""Momentum Rank""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -6, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 0.264858121695094, ""rs_slope_5d"": 0.2582596892508519}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -27586953.60000001, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -2.564798977180993, ""excess_3d"": -1.8395711695208483}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
1709,和益,2026-07-23,2026-07-23,27.2,2026-07-24,2026-07-24,26.25,-3.492647058823528,4.044117647058831,-3.860294117647056,1,True,0,,3.0,7.0,8.0,-0.07256056333382806,0.08682709005209688,5613824.850000005,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Market-relative Performance"", ""Pocket Durability""]",2,"[""Market-relative Performance""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": 8, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.07256056333382806, ""rs_slope_5d"": 0.08682709005209688}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 5613824.850000005, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.8260954402462883, ""excess_3d"": -5.276841525221609}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> DETERIORATING,2026-07-24,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
1709,和益,2026-07-23,2026-07-23,27.2,2026-07-27,2026-07-27,25.95,-4.595588235294112,4.044117647058831,-5.330882352941169,2,,0,,,,,,,43723232.00000001,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,REMOVE_SHADOW,"[""Market-relative Performance"", ""Pocket Durability""]",2,"[""Market-relative Performance"", ""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 43723232.00000001, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.0955542550215802, ""excess_3d"": -4.330977896326438}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
2103,台橡,2026-07-23,2026-07-23,23.85,2026-07-23,2026-07-23,23.85,0.0,0.0,0.0,0,True,0,,116.0,,-91.0,-0.06620160042369132,0.07063230767961101,51351184.34999999,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,RESERVE,WARNING_SHADOW,"[""Market-relative Performance"", ""Momentum Rank""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -91, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.06620160042369132, ""rs_slope_5d"": 0.07063230767961101}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 51351184.34999999, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.298074428549001, ""excess_3d"": -2.1856492275096118}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
2103,台橡,2026-07-23,2026-07-23,23.85,2026-07-24,2026-07-24,23.3,-2.3060796645702375,0.6289308176100628,-3.563941299790363,1,False,1,,,,,,,-28874872.300000004,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -28874872.300000004, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.36047195400700227, ""excess_3d"": -0.17312706538696876}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> HEALTHY_PULLBACK,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
2103,台橡,2026-07-23,2026-07-23,23.85,2026-07-27,2026-07-27,22.2,-6.918238993710702,0.6289308176100628,-7.756813417190777,2,,1,,,,,,,-31291763.600000005,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance"", ""Pocket Durability""]",3,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -31291763.600000005, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -4.673727155082896, ""excess_3d"": -5.416264745989164}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> DETERIORATING,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
2527,宏璟,2026-07-23,2026-07-23,48.7,2026-07-23,2026-07-23,48.7,0.0,0.0,0.0,0,True,0,,20.0,48.0,-6.0,-0.11849052075833792,0.28685092127303163,-93514620.15,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,RESERVE,WARNING_SHADOW,"[""Market-relative Performance"", ""Momentum Rank""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -6, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.11849052075833792, ""rs_slope_5d"": 0.28685092127303163}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -93514620.15, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.7693959979958143, ""excess_3d"": -9.029380935666476}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-24,2026-07-24,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
2527,宏璟,2026-07-23,2026-07-23,48.7,2026-07-24,2026-07-24,46.15,-5.2361396303901575,-0.30800821355236874,-6.2628336755646945,1,False,1,,,,,,,-29717269.500000004,ACTIVE,DURABLE,RISK_OFF,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance""]",2,"[""Market-relative Performance""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -29717269.500000004, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -2.5695880118129177, ""excess_3d"": -7.30707301812179}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",NEW_DISCOVERY,NEW_DISCOVERY -> DETERIORATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-24,2026-07-24,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3022,威強電,2026-07-23,2026-07-23,92.2,2026-07-23,2026-07-23,92.2,0.0,0.0,0.0,0,True,0,,7.0,4.0,223.0,,,273225050.8,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 223, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 273225050.8, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.3743046105971324, ""excess_3d"": 12.095869930963698}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3022,威強電,2026-07-23,2026-07-23,92.2,2026-07-24,2026-07-24,94.0,1.9522776572667988,3.0368763557483636,-0.8676789587852451,1,True,0,,1.0,6.0,44.0,4.637279638516465,,233833969.6,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 44, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 4.637279638516465, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 233833969.6, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 4.618829275844039, ""excess_3d"": 10.48216583607724}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3022,威強電,2026-07-23,2026-07-23,92.2,2026-07-27,2026-07-27,91.7,-0.5422993492407824,3.6876355748373113,-3.253796095444683,2,,0,,,,,,,-129779775.20000003,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -129779775.20000003, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -2.3995056228027334, ""excess_3d"": 3.5383574243023963}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> HEALTHY_PULLBACK,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
