evaluation_date,cluster,activity_sector_excess_return_3d,activity_sector_excess_return_5d,activity_top120_count,activity_rank_improving_count,activity_volume_expansion_breadth,activity_institution_buy_breadth,activity_leader_strength,activity_evidence_count,activity_high_evidence_count,pocket_activity,activity_threshold_source,activity_thresholds
2026-07-13,AGRI_TECH,-1.2101545626917398,2.265172940167559,1,0,50.0,25.0,0.8333333333333304,5,2,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-14,AGRI_TECH,1.417088113105891,2.987037520837993,0,0,50.0,75.0,7.629870129870131,5,4,HIGH_ACTIVITY,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-15,AGRI_TECH,-0.3118166721665927,-0.1428790251706169,1,0,50.0,75.0,22.72727272727273,7,2,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-16,AGRI_TECH,1.3905627406905041,1.32683970298203,0,0,50.0,25.0,3.9556962025316444,4,3,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-17,AGRI_TECH,3.7258891241923275,2.5632360196313204,0,0,25.0,75.0,1.5625,5,4,HIGH_ACTIVITY,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-20,AGRI_TECH,4.831280571134178,4.8616588522384925,0,0,50.0,75.0,2.5787965616045794,5,4,HIGH_ACTIVITY,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-21,AGRI_TECH,1.3140437181971831,1.6950486777394025,0,0,25.0,75.0,1.5625,5,4,HIGH_ACTIVITY,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-22,AGRI_TECH,-5.818318832463953,0.42891228860321706,0,0,25.0,50.0,-0.5415162454873612,4,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-23,AGRI_TECH,-4.898550188086076,-0.3875566387358145,0,0,25.0,25.0,-0.6983240223463638,3,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-07-24,AGRI_TECH,0.3207743820028419,-2.654643849960986,0,0,75.0,50.0,1.495327102803734,4,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
